"","Data_set","Variable","Estimate","St. Error","t-value","p-value","r-square","Adj. r-square","F-stat","Corr.P","FDR"
"2158","114","Bio11","-0.0320237832011392","0.0389878605434503","-0.821378315064252","0.41418040187345","0.00941284289963949","-0.00453908889050636","0.674662336457785","1","0.616693865629496"
"2159","114","Bio12","-0.0402129258491009","0.0343195831043979","-1.17171953187123","0.245226685437129","0.0189701691599739","0.00515284759884671","1.37292666136854","1","0.616693865629496"
"2160","114","Bio13","-0.0512900698191902","0.0316720487512125","-1.61941117930449","0.109792606637176","0.0356208065795435","0.0220380010384102","2.62249256765637","1","0.616693865629496"
"2161","114","Bio14","0.0057791168788607","0.0171415473979646","0.337140909434287","0.737005297161922","0.00159834251861446","-0.0124636526571797","0.113663992814177","1","0.875193790379782"
"2162","114","Bio15","-0.0277834542739534","0.0324454663936926","-0.856312371560007","0.39470589770309","0.0102221865630112","-0.00371834602060828","0.733270877686729","1","0.616693865629496"
"2163","114","Bio16","-0.0493944032704833","0.0325822562151753","-1.51599087995256","0.133961463808139","0.0313544870032174","0.0177115924539669","2.29822834809934","1","0.616693865629496"
"2164","114","Bio17","0.00296670161144197","0.0193306607076805","0.153471299108945","0.878461987319701","0.000331628572628393","-0.0137482076446585","0.0235534396501876","1","0.96661759934732"
"2165","114","Bio18","-0.00233990109386953","0.0222092533620454","-0.105357035453894","0.916389594687639","0.000156315067689888","-0.013925990353892","0.0111001049196339","1","0.96661759934732"
"2166","114","Bio19","-0.0249495691365577","0.0218045899060325","-1.14423473424993","0.256369271606769","0.018106572925485","0.00427708803711158","1.309273127064","1","0.616693865629496"
"2167","115","Bio1","-0.0139603434236275","0.0356347447108011","-0.391762128139958","0.696407382354224","0.0021569931688082","-0.0118971336879692","0.153477565044749","1","0.772388983838823"
"2168","115","Bio2","0.1324233198676","0.0860809766648627","1.53835754423606","0.12840623469032","0.0322564456087769","0.0186262547018583","2.36654393390804","1","0.737387575171575"
"2169","115","Bio3","-0.016817347105483","0.0488637198499426","-0.344168375987911","0.731736932057832","0.00166555750179949","-0.0123954909840907","0.118451871030161","1","0.772388983838823"
"2170","115","Bio4","0.0112418570118215","0.0197980580517029","0.567826247527065","0.571944277258079","0.00452069093182664","-0.00950014440716163","0.322426647380684","1","0.737387575171575"
"2171","115","Bio5","0.0935777529799267","0.123425284270747","0.758173282993247","0.450856589634792","0.00803112984453182","-0.00594026269286907","0.574826727044763","1","0.737387575171575"
"2172","115","Bio6","-0.0331764721760686","0.0340590227844536","-0.974087612144059","0.333320157012409","0.0131877954959254","-0.000710967947793906","0.948846676132526","1","0.737387575171575"
"2173","115","Bio7","0.0508292913145373","0.0453110477579094","1.12178582993956","0.265733097075507","0.0174153231762779","0.00357610237594386","1.2584034482532","1","0.737387575171575"
"2174","115","Bio8","0.0260745371994452","0.0360732354507692","0.722822249615794","0.47216348411516","0.00730500484528103","-0.00667661480478543","0.522472004539639","1","0.737387575171575"
"2175","115","Bio9","-0.0439078829286467","0.0366005312445867","-1.19965151967953","0.234262717052761","0.019867205718516","0.00606251847511496","1.43916376866943","1","0.737387575171575"
"2176","115","Bio10","0.0434544413178524","0.0879640667346167","0.494002186699171","0.622829527024667","0.00342538360773312","-0.0106108785949748","0.244038160463565","1","0.739610063341792"
"2177","115","Bio11","-0.0291585690421063","0.0347953950855133","-0.838000803567429","0.404842497579014","0.00979391012629153","-0.00415265451981717","0.702245346779665","1","0.737387575171575"
"2178","115","Bio12","-0.026610738086104","0.0341280302110366","-0.779732610453984","0.438139816912564","0.00849043526728721","-0.00547448817965246","0.607982943805387","1","0.737387575171575"
"2179","115","Bio13","-0.0217402613208517","0.0323677840876359","-0.671663567144106","0.503977532220663","0.00631385305079114","-0.0076817264837048","0.451131947428753","1","0.737387575171575"
"2180","115","Bio14","-0.0211131694213065","0.0203775697429777","-1.03609849886944","0.303672197172097","0.0148945187604262","0.0010197936725449","1.07350009935949","1","0.737387575171575"
"2181","115","Bio15","0.0176488263775755","0.0312686545035099","0.564425513595232","0.574243423779933","0.00446694504501522","-0.00955464727829436","0.318576160397227","1","0.737387575171575"
"2182","115","Bio16","-0.0185246918493256","0.0335116716725465","-0.552783281906568","0.58214808566177","0.00428535049242197","-0.0097387995006426","0.305569356755401","1","0.737387575171575"
"2183","115","Bio17","-0.0173138394123057","0.0197775327431363","-0.875429692731232","0.384292159516758","0.0106787771291091","-0.00325532460146682","0.766377146915496","1","0.737387575171575"
"2184","115","Bio18","-0.00148461740484837","0.0229383594151844","-0.0647220395311099","0.948577200450399","5.8995708048503e-05","-0.0140246804087396","0.00418894240106664","1","0.948577200450399"
"2185","115","Bio19","-0.0322510994660901","0.0227710515138417","-1.41632016626399","0.161054253431473","0.0274766982868801","0.013779186995146","2.00596281336604","1","0.737387575171575"
"2186","116","Bio1","-0.0311464358763698","0.0341837375424189","-0.911147759595331","0.365300693593457","0.0115576784224555","-0.00236404441666482","0.830190239815593","1","0.630973925297789"
"2187","116","Bio2","0.0367798346118696","0.0892213852001148","0.412231154328932","0.681412031815449","0.00238772911250375","-0.0116631479422498","0.169934524599372","1","0.961932955030736"
"2188","116","Bio3","-0.0857702878863713","0.0480796468120454","-1.78392092233264","0.0787094878660363","0.0428993262370505","0.0294190350572907","3.18237385713613","1","0.353084285779093"
"2189","116","Bio4","0.0359815296622688","0.0195449401380502","1.84096392253562","0.0698048981111244","0.0455597119703864","0.0321168910122228","3.38914816407778","1","0.353084285779093"
"2190","116","Bio5","-0.00575019704394233","0.120053853367123","-0.0478968136604353","0.961932955030736","3.23102906426816e-05","-0.0140517416770947","0.00229410475882191","1","0.961932955030736"
"2191","116","Bio6","-0.0350522473376328","0.0318697918599082","-1.09985805654815","0.275109246058439","0.0167524300732781","0.00290387275036652","1.20968774455388","1","0.522707567511034"
"2192","116","Bio7","0.0768303713644395","0.0427998443226062","1.79510866407191","0.0768922148205675","0.0434156596871365","0.0299426408094906","3.22241511582608","1","0.353084285779093"
"2193","116","Bio8","-0.00454842416005738","0.0435764726555131","-0.104377979282863","0.917163694640623","0.000153423817508607","-0.0139289223259067","0.0108947625591738","1","0.961932955030736"
"2194","116","Bio9","-0.0518185529840301","0.0308449047124201","-1.67997124540199","0.097358226203853","0.0382310393465258","0.024684997647181","2.82230338537753","1","0.353084285779093"
"2195","116","Bio10","-0.0243422632079682","0.0919442176363806","-0.264750343564145","0.791968870813455","0.000986248106772534","-0.0130843681170758","0.07009274441733","1","0.961932955030736"
"2196","116","Bio11","-0.034273130522812","0.0302942201740389","-1.13134222719431","0.261717955902337","0.0177080296332727","0.0038729314590934","1.279935235033","1","0.522707567511034"
"2197","116","Bio12","-0.0401407542948502","0.0331119916384029","-1.21227242182242","0.229426745286323","0.0202789077762658","0.00648001915339635","1.46960442471118","1","0.522707567511034"
"2198","116","Bio13","-0.0498154326250325","0.0309118094696626","-1.61153402145294","0.111500300772345","0.0352873136633379","0.021699811038878","2.5970419023003","1","0.353084285779093"
"2199","116","Bio14","-0.0026216804734037","0.0164631223232417","-0.159245641375243","0.873927479263978","0.000357043943062371","-0.0137224343112607","0.0253591742970122","1","0.961932955030736"
"2200","116","Bio15","-0.0250197235137182","0.0310268346942096","-0.806389815793472","0.422710974382722","0.00907553571833154","-0.00488114687718499","0.650264535015436","1","0.669292376105976"
"2201","116","Bio16","-0.0474824111092373","0.0316473261224075","-1.50036091281715","0.137954947332981","0.030731052437057","0.0170793771192691","2.25108286870952","1","0.374449142760948"
"2202","116","Bio17","-0.00211536988961071","0.0192723194083215","-0.109762081293512","0.91290771611096","0.000169657331081644","-0.0139124601712974","0.0120477144898827","1","0.961932955030736"
"2203","116","Bio18","0.00376632739249327","0.0228323391228809","0.164955827443844","0.869447506347294","0.000383098601857835","-0.01369601268544","0.0272104250076827","1","0.961932955030736"
"2204","116","Bio19","-0.0414564766081761","0.0210358995726304","-1.97074893160807","0.052652034893737","0.0518650053561909","0.0385109913471231","3.88385135143434","1","0.353084285779093"
"2205","117","Bio1","-0.0139024390241384","0.0356066496298089","-0.39044501992402","0.697376520016378","0.0021425449065948","-0.0119117854468334","0.152447313583473","1","0.828134617519449"
"2206","117","Bio2","0.116488469838527","0.0883007759278233","1.31922362645765","0.191333106688596","0.0239255234988331","0.0101779956607885","1.74035097660411","1","0.454416128385415"
"2207","117","Bio3","-0.0323654128304526","0.0512881455105064","-0.631050557751646","0.530033755578212","0.00557751691331625","-0.0084284335526934","0.398224806438668","1","0.828134617519449"
"2208","117","Bio4","0.0247067391220472","0.0217842535631894","1.13415587320358","0.260543997164567","0.0177946495377021","0.00396077136217687","1.28630954472218","1","0.495033594612677"
"2209","117","Bio5","0.0644496419129087","0.146193542362424","0.440851496389173","0.66065997505088","0.00272985204239214","-0.011316206379546","0.194350041868576","1","0.828134617519449"
"2210","117","Bio6","-0.0234416719180525","0.038522982291391","-0.608511348906941","0.544790302382814","0.00518823844181018","-0.00882319481957272","0.370286061748553","1","0.828134617519449"
"2211","117","Bio7","0.0540930402345968","0.0444502693936051","1.21693391226958","0.227659063369763","0.0204319699636257","0.00663523714621206","1.48092814683178","1","0.480613578225055"
"2212","117","Bio8","-0.0120679584321617","0.0460043057744033","-0.262322368070084","0.793832540695186","0.000968259097923858","-0.0131026104922463","0.0688130247899024","1","0.871971827007911"
"2213","117","Bio9","-0.00795270981542468","0.0360591162912968","-0.22054644243581","0.826078572954863","0.000684611735975315","-0.0133902528874617","0.0486407332710912","1","0.871971827007911"
"2214","117","Bio10","-0.00854865092193199","0.0985495036818927","-0.0867447384567873","0.9311185908755","0.000105969750206945","-0.0139770447603536","0.00752464964993692","1","0.9311185908755"
"2215","117","Bio11","-0.020646760950596","0.0362439991312037","-0.569660121551556","0.570706300559653","0.00454980541766868","-0.00947061985813868","0.324512654086139","1","0.828134617519449"
"2216","117","Bio12","-0.0602221095197145","0.032392401967712","-1.85914306631977","0.067150879058374","0.0464219642676274","0.0329912877080165","3.4564129410449","1","0.368762534882706"
"2217","117","Bio13","-0.05149594902875","0.030604458271049","-1.68262900041148","0.0968399904594242","0.0383474575191767","0.0248030555124046","2.83124035302578","1","0.368762534882706"
"2218","117","Bio14","-0.0270130562554805","0.0179070451432606","-1.50851556129834","0.135859881272576","0.0310556119970703","0.017408507940691","2.27561919867926","1","0.368762534882706"
"2219","117","Bio15","0.0139883854844933","0.0324176265118101","0.431505541573107","0.667408282041131","0.00261563393144218","-0.0114320331962841","0.186197032408296","1","0.828134617519449"
"2220","117","Bio16","-0.0498641576205722","0.0317044178806509","-1.57278262632931","0.120215139554602","0.033667108570662","0.0200567861561644","2.47364518968337","1","0.368762534882706"
"2221","117","Bio17","-0.0327420533262504","0.0184209762131345","-1.77743312555307","0.0797795804907206","0.0426011283423015","0.029116637192193","3.15926851581336","1","0.368762534882706"
"2222","117","Bio18","-0.0331995006713968","0.0207852722430766","-1.59726080482084","0.11464908174227","0.0346865940875614","0.0210906306240061","2.55124207861695","1","0.368762534882706"
"2223","117","Bio19","-0.0383820413579351","0.0199059620515144","-1.92816811659776","0.0578337536640386","0.0497582996203643","0.0363746136995243","3.71783228586416","1","0.368762534882706"
"2224","118","Bio1","-0.00770937706359573","0.0323105883844887","-0.238602187365203","0.812101405339403","0.00080120268369598","-0.0132720198137166","0.0569310038154571","1","0.907642747144039"
"2225","118","Bio2","0.0540382032356108","0.076857711903435","0.70309409293247","0.484296261718653","0.00691441160941549","-0.00707270935383209","0.494341303516548","1","0.759871107228185"
"2226","118","Bio3","-0.0555742269925557","0.049631322058829","-1.11974101610033","0.266597826709534","0.017352991774333","0.00351289306692915","1.2538199431374","1","0.723622672497307"
"2227","118","Bio4","0.0325583274196128","0.0215890704967573","1.50809306146381","0.135967808766839","0.0310387584072506","0.0173914169763668","2.2743446820353","1","0.500419890075561"
"2228","118","Bio5","0.0397034897325981","0.121260347613426","0.327423519015231","0.744311045062639","0.00150766942751042","-0.0125556028340739","0.107206160804325","1","0.883869366011884"
"2229","118","Bio6","-0.0203050391377082","0.0313979636528129","-0.646699237002561","0.519911810208758","0.0058559272928799","-0.00814610190017806","0.418219903139694","1","0.759871107228185"
"2230","118","Bio7","0.0633174579684022","0.0443779905973184","1.4267761364623","0.158027333708072","0.0278725392965606","0.014180603230315","2.03569014357831","1","0.500419890075561"
"2231","118","Bio8","0.0164093085628876","0.0415502468986468","0.394926860553073","0.694080820405126","0.00219190647346163","-0.0118617286466305","0.15596722518631","1","0.879169039179826"
"2232","118","Bio9","-0.0329137830934959","0.0344210031574639","-0.956212198201399","0.342209629787309","0.0127143174158364","-0.00119111473323641","0.914341767989154","1","0.759871107228185"
"2233","118","Bio10","0.00424704035516084","0.0940136180748901","0.0451747357683618","0.964094849315837","2.87422267020955e-05","-0.0140553599954569","0.00204075675174198","1","0.964094849315837"
"2234","118","Bio11","-0.0136408661112961","0.0272437083718014","-0.500697846458195","0.618132436624181","0.0035185386152234","-0.0105164115451255","0.25069833344787","1","0.838894021132817"
"2235","118","Bio12","-0.051578247951525","0.0348897862801787","-1.47831940090809","0.143745125415773","0.0298615216625229","0.0161975994324176","2.18542825110128","1","0.500419890075561"
"2236","118","Bio13","-0.0483396250889879","0.0324514097302933","-1.48960015884496","0.1407583865808","0.0303051312106541","0.0166474570023535","2.21890863323096","1","0.500419890075561"
"2237","118","Bio14","-0.0153721531447483","0.0202183014964783","-0.760308829474418","0.449587490513467","0.00807607022771287","-0.0058946893465448","0.578069516176758","1","0.759871107228185"
"2238","118","Bio15","-0.00405501603130195","0.0322956161541685","-0.125559333252682","0.900435612802684","0.00022199501947787","-0.0138593853323605","0.0157651461668591","1","0.950459813513944"
"2239","118","Bio16","-0.048933960682076","0.0333516164675223","-1.46721406231472","0.146733676195442","0.0294277121870177","0.0157576799642998","2.15271710465409","1","0.500419890075561"
"2240","118","Bio17","-0.0179117666163706","0.0200466311890929","-0.893505070623342","0.374605451850514","0.0111193543674694","-0.00280854204989023","0.798351311229622","1","0.759871107228185"
"2241","118","Bio18","-0.0164113344050476","0.0211542807642421","-0.775792596682761","0.440447983548546","0.00840556659023334","-0.00556055219018581","0.601854153067787","1","0.759871107228185"
"2242","118","Bio19","-0.0365076385610273","0.0247606928904977","-1.47441910137489","0.144789255199569","0.029708835244628","0.0160427625015945","2.17391168649916","1","0.500419890075561"
"2243","119","Bio1","-0.0359105118060244","0.0340069170532502","-1.05597669291202","0.294558834525224","0.0154626004879871","0.00159587655119819","1.1150867759734","1","0.414751546956016"
"2244","119","Bio2","0.0825379868405795","0.0870033585957166","0.948675869216882","0.346003448552549","0.0125171916726887","-0.00139101689530174","0.899985904834425","1","0.438271034833229"
"2245","119","Bio3","-0.0476054877571106","0.0461323911032064","-1.03193193803045","0.305606403020222","0.0147767327530879","0.00090034870735678","1.0648835247273","1","0.414751546956016"
"2246","119","Bio4","0.0256289459558776","0.0186781515823316","1.37213502326006","0.174341183774116","0.02583264771486","0.0121119807812665","1.88275452205692","1","0.414751546956016"
"2247","119","Bio5","-0.0673962735803173","0.135712522932566","-0.496610571552085","0.620997833124538","0.0034615263523702","-0.0105742267975963","0.246622059777279","1","0.694056401727425"
"2248","119","Bio6","-0.0352414730200568","0.0302119602761126","-1.16647422735826","0.247325952925296","0.0188038926561569","0.00498422917244079","1.36066212309104","1","0.414751546956016"
"2249","119","Bio7","0.0637159164148386","0.0434170137887257","1.46753336664034","0.146647075872962","0.0294401449425709","0.015770287829086","2.15365418220276","1","0.414751546956016"
"2250","119","Bio8","0.012030206876137","0.0426388677237158","0.282141799685871","0.778655592236302","0.00111992738641929","-0.0129488060306733","0.0796039951299841","1","0.778655592236302"
"2251","119","Bio9","-0.0378158126936709","0.0290512980843756","-1.30169098068664","0.197229746053442","0.0233085275202987","0.00955230959804931","1.69439940920095","1","0.414751546956016"
"2252","119","Bio10","-0.0815834826119629","0.104255301395206","-0.782535578720357","0.436502095171058","0.00855106458498005","-0.00541300492790753","0.612361931963184","1","0.518346238015631"
"2253","119","Bio11","-0.0312643219630131","0.0290374417281702","-1.07668995966275","0.285263690967812","0.0160653150939722","0.00220708009529569","1.15926126923858","1","0.414751546956016"
"2254","119","Bio12","-0.0673016034005805","0.0379309811626015","-1.77431749292416","0.0802977470307409","0.0424582452003111","0.028971741611583","3.14820256569668","1","0.414751546956016"
"2255","119","Bio13","-0.0575967258280573","0.0329810747493604","-1.74635685058063","0.085074005876421","0.0411853077838563","0.0276808754991219","3.04976224956992","1","0.414751546956016"
"2256","119","Bio14","-0.0261857083661827","0.0207178846665674","-1.26391804895211","0.210393411029231","0.0220047395593725","0.00823015842640595","1.5974888344669","1","0.414751546956016"
"2257","119","Bio15","0.0103414621649247","0.0354930157356001","0.291366116701998","0.771620866928672","0.00119426517969448","-0.0128734212262254","0.0848942139620004","1","0.778655592236302"
"2258","119","Bio16","-0.0565479162564972","0.0345014003390465","-1.63900351002565","0.105636625837668","0.0364563198427901","0.022885282094097","2.68633250587641","1","0.414751546956016"
"2259","119","Bio17","-0.0353590388745703","0.0245290283454355","-1.4415181219826","0.153834640252092","0.0284350313529538","0.0147510177100376","2.07797449600424","1","0.414751546956016"
"2260","119","Bio18","-0.0370624542894886","0.0302521116102052","-1.22511958064395","0.224579003408783","0.0207020549332753","0.00690912612951855","1.50091798687722","1","0.414751546956016"
"2261","119","Bio19","-0.0375625230161176","0.0225515217959672","-1.66563140864554","0.10019353859633","0.0376056016377765","0.0240507509566185","2.77432798946655","1","0.414751546956016"
"2262","120","Bio1","0.00415366823211103","0.0381943990252777","0.108750715762331","0.913706980880801","0.000166545753368026","-0.0139156155740492","0.0118267181788188","1","0.995939480253576"
"2263","120","Bio2","0.139177297303497","0.0845479858490544","1.64613380089235","0.104156126496011","0.0367625212653058","0.0231957962127045","2.70975649044033","1","0.282709486203458"
"2264","120","Bio3","-0.0526755279672262","0.0468302021742635","-1.12481957201917","0.264453797335402","0.0175079946603204","0.00367007909215589","1.26521906959739","1","0.502462214937264"
"2265","120","Bio4","0.0330614171500548","0.0188924941607603","1.74997630639597","0.084442804482913","0.0413491375785237","0.027847012755686","3.0624170729473","1","0.267402214195891"
"2266","120","Bio5","0.102601650624631","0.141631038281665","0.724429135516072","0.471182839043893","0.00733728147714732","-0.00664388357247025","0.524797572384569","1","0.813861267439452"
"2267","120","Bio6","-0.00189959744636188","0.0390719289667027","-0.0486179591486442","0.961360263202444","3.32905248277158e-05","-0.0140507476367944","0.0023637059517795","1","0.995939480253576"
"2268","120","Bio7","0.0701186912434363","0.0398289372239986","1.76049616511452","0.0826301706941074","0.0418269105387546","0.0283315149125399","3.09934674738295","1","0.267402214195891"
"2269","120","Bio8","0.0190828674637034","0.046972760895168","0.406253903326906","0.68577794773346","0.00231914755879355","-0.0117326954333361","0.165042233968348","1","0.960968437540812"
"2270","120","Bio9","-0.00432942761372293","0.0367203242197462","-0.117902761092583","0.906477623106981","0.000195751266520353","-0.0138859987156412","0.0139010610732562","1","0.995939480253576"
"2271","120","Bio10","0.0387968004840411","0.103199276843102","0.375940623528065","0.708082006609019","0.00198662788187852","-0.0120698984859824","0.141331352418673","1","0.960968437540812"
"2272","120","Bio11","-0.000317859011474875","0.0375008069230128","-0.00847605791863155","0.993260936503886","1.01188007243621e-06","-0.0140834809103492","7.18435578400356e-05","1","0.995939480253576"
"2273","120","Bio12","-0.0753828982241856","0.0338525807418733","-2.22679915599292","0.0291336882660881","0.0652807217376","0.0521156614803832","4.95863448113077","0.553540077055674","0.178987821347964"
"2274","120","Bio13","-0.0690269143090425","0.0325914120207412","-2.11794795098517","0.0376816465995714","0.0594245441682964","0.046177002536864","4.48570352308233","0.715951285391857","0.178987821347964"
"2275","120","Bio14","-0.0270280518331968","0.018529916253234","-1.45861705276081","0.149080367281856","0.0290938682866645","0.0154191340371809","2.12756370660462","1","0.314725219817252"
"2276","120","Bio15","0.000171003866564112","0.0334836886630704","0.00510707969736662","0.995939480253576","3.6735568244507e-07","-0.0140841345125473","2.60822630350675e-05","1","0.995939480253576"
"2277","120","Bio16","-0.0715791806533592","0.0333848773441566","-2.14406001602063","0.0354533236774274","0.060809208785268","0.0475811694723844","4.59699335229843","0.673613149871121","0.178987821347964"
"2278","120","Bio17","-0.0321208539879555","0.0208326235818742","-1.54185351939555","0.12755469831359","0.0323984648872669","0.0187702742518764","2.37731227527243","1","0.302942408494776"
"2279","120","Bio18","-0.0146806345484791","0.023999096235846","-0.611716141483341","0.542679460228644","0.00524274395199773","-0.00876792162614315","0.374196637751267","1","0.859242478695353"
"2280","120","Bio19","-0.0650836327343339","0.0224416002139531","-2.90013332889997","0.00496130592918355","0.105914764120633","0.093322014319515","8.41077332539641","0.0942648126544874","0.0942648126544874"
"2281","121","Bio1","-0.0295260026307309","0.0332969303660342","-0.886748487207396","0.37820816468253","0.010953658691835","-0.00297657146743502","0.786322879564614","1","0.619260243410818"
"2282","121","Bio2","0.0329877536733215","0.0760754749494614","0.433618767352238","0.665879983307279","0.00264124808601339","-0.0114060582789723","0.188025235400073","1","0.789197276286296"
"2283","121","Bio3","-0.0720356153144642","0.0509996196578997","-1.41247357916925","0.162178996398734","0.0273317265738533","0.0136321734270062","1.99508161185122","1","0.440200133082278"
"2284","121","Bio4","0.0408623861397272","0.0211219064155141","1.93459744285741","0.0570246402331308","0.0500740394050328","0.0366948005234135","3.74266726591045","1","0.440200133082278"
"2285","121","Bio5","-0.0794050034581271","0.114137360932032","-0.695696858677261","0.488889665850646","0.00677066419045556","-0.00721848138432679","0.483994119173423","1","0.619260243410818"
"2286","121","Bio6","-0.0313114822617353","0.0358000136678902","-0.8746220756284","0.384728589043101","0.0106592929883306","-0.00327508316676339","0.764963775176538","1","0.619260243410818"
"2287","121","Bio7","0.0735008137342298","0.0466573376234602","1.57533235881149","0.119625460811134","0.0337726670038675","0.0201638313278657","2.48167204071859","1","0.440200133082278"
"2288","121","Bio8","-0.00850801491080977","0.0414393654384597","-0.205312384028775","0.837915576128523","0.000593354412157588","-0.0134827955256993","0.0421531750355826","1","0.884466441468996"
"2289","121","Bio9","-0.0328421313896797","0.0284814402243779","-1.15310641354328","0.252734016085467","0.0183832538945065","0.00455766592118967","1.32965440095466","1","0.600243288202984"
"2290","121","Bio10","-0.0650161736287079","0.0878106451286833","-0.740413346621347","0.461490764418264","0.00766213311436024","-0.00631445656008545","0.548211923855034","1","0.619260243410818"
"2291","121","Bio11","-0.0314624189143943","0.0345741410953334","-0.909998568804384","0.365902253430015","0.01152887832556","-0.00239325014872804","0.828097395226032","1","0.619260243410818"
"2292","121","Bio12","-0.0484890312701263","0.033545837938797","-1.44545595667017","0.152729442568778","0.02858615003399","0.0149042648232012","2.08934292267329","1","0.440200133082278"
"2293","121","Bio13","-0.0518631184737291","0.0321810996515349","-1.61160181085532","0.111485513872445","0.0352901776880107","0.0217027154019264","2.59726039675218","1","0.440200133082278"
"2294","121","Bio14","-0.0152602322092701","0.019018482248301","-0.802389591873631","0.425005315321138","0.00898652494736955","-0.00497141132097734","0.643829057147132","1","0.619260243410818"
"2295","121","Bio15","-0.0122183875318165","0.0322736123622054","-0.378587540641253","0.706123878782475","0.00201464464621677","-0.0120414871193295","0.143328525928804","1","0.789197276286296"
"2296","121","Bio16","-0.0525336995602046","0.0330309549305245","-1.59043841362447","0.116179193084095","0.0344010844896722","0.0208010997641747","2.52949434753233","1","0.440200133082278"
"2297","121","Bio17","-0.0155021037046858","0.0196962965514542","-0.787056778120113","0.433868048060643","0.00864930266251661","-0.00531338321547614","0.619458371984806","1","0.619260243410818"
"2298","121","Bio18","0.00243516898828986","0.0199269621817503","0.122204727749223","0.903082120006716","0.000210293731811542","-0.0138712514268953","0.0149339954842608","1","0.903082120006716"
"2299","121","Bio19","-0.066063106380064","0.0234922800041774","-2.81211982695237","0.0063589563526024","0.100218179717073","0.0875451963328061","7.90801792113867","0.120820170699446","0.120820170699446"
"2300","122","Bio1","-0.0283186907795815","0.0315608584390478","-0.897272513492375","0.372606035075487","0.0112122674615461","-0.00271432032068564","0.805097963468932","1","0.576143095145881"
"2301","122","Bio2","0.00822414181424573","0.0908198493977038","0.0905544533357667","0.928101609213295","0.000115481155786922","-0.0139673993913145","0.00820010901893857","1","0.979662809725145"
"2302","122","Bio3","-0.0567691350225531","0.0487140612878799","-1.16535418155902","0.247775876052894","0.0187684765076083","0.0049483142048985","1.3580503684771","1","0.495617093329951"
"2303","122","Bio4","0.0308561293278968","0.0201279360320294","1.53300016846217","0.129719912706251","0.0320393544438174","0.0184061059148571","2.35008951650504","1","0.495617093329951"
"2304","122","Bio5","-0.140142319333264","0.123645645055054","-1.13341896733092","0.260851101752606","0.0177719440973488","0.00393774612688902","1.28463855550551","1","0.495617093329951"
"2305","122","Bio6","-0.0227155560560105","0.0304947819326617","-0.744899770267935","0.458790984417428","0.00775454729768108","-0.00622074076854862","0.554875667745219","1","0.622644907423652"
"2306","122","Bio7","0.046107599674847","0.0430613994021567","1.07074085642785","0.287912399884122","0.0158910855605063","0.0020303966247387","1.14648598162385","1","0.497303236163483"
"2307","122","Bio8","-0.0466771357428877","0.041014642870228","-1.13806027497487","0.258921105317634","0.0179151800737784","0.00408299951143731","1.2951811894759","1","0.495617093329951"
"2308","122","Bio9","-0.0341638873150047","0.0297358082009725","-1.14891403267416","0.254447288058421","0.0182522592840656","0.00442482631623553","1.32000345447561","1","0.495617093329951"
"2309","122","Bio10","-0.0987802171437551","0.0865655529536132","-1.1411030574331","0.257661320310542","0.0180093786508701","0.00417852482905134","1.30211618768319","1","0.495617093329951"
"2310","122","Bio11","-0.0246912708170798","0.028803620358945","-0.857228032774425","0.394203170362971","0.0102438355086163","-0.0036963921602764","0.73483990017431","1","0.576143095145881"
"2311","122","Bio12","-0.0445679518067859","0.0338412827201358","-1.31696993211985","0.192083572995559","0.0238457946771917","0.0100971438979972","1.73440980210778","1","0.495617093329951"
"2312","122","Bio13","-0.0406817454541424","0.0307540257063846","-1.32281041326231","0.190143275386888","0.024052667232711","0.0103069301514815","1.74982738943525","1","0.495617093329951"
"2313","122","Bio14","-0.0111082464835755","0.0195732080290792","-0.567523037974788","0.572149087691938","0.00451588607343169","-0.00950501693961847","0.32208239863213","1","0.679427041634176"
"2314","122","Bio15","-0.000352163100021956","0.033279288242821","-0.0105820502365439","0.991586581238944","1.57717761404272e-06","-0.0140829076508702","0.000111979787209046","1","0.991586581238944"
"2315","122","Bio16","-0.0387571284993316","0.0315798421915231","-1.22727429302149","0.223773318717644","0.0207734255113514","0.00698150192700431","1.50620219031142","1","0.495617093329951"
"2316","122","Bio17","-0.0146223862332819","0.0225164660141769","-0.649408580550575","0.51816973567744","0.00590480650089227","-0.00809653425261625","0.42173150449271","1","0.656348331858091"
"2317","122","Bio18","-0.00530119011264877","0.0271607052771241","-0.195178661914706","0.84581055040246","0.000536257485822159","-0.0135406966340959","0.0380947100668168","1","0.94531767397922"
"2318","122","Bio19","-0.0478582008555898","0.0233013747980292","-2.05387884922728","0.0436710062686481","0.056082252473686","0.0427876363113436","4.21841832730314","0.829749119104314","0.495617093329951"
"2319","123","Bio1","-0.0628583380200733","0.0425114214034644","-1.47862235476678","0.143664270579257","0.0298733963736747","0.0162096413930223","2.18632406801605","1","0.202038212890955"
"2320","123","Bio2","0.035953793601424","0.085095233201407","0.422512428120704","0.673927862982331","0.00250801449738907","-0.0115411683970139","0.178516751916457","1","0.711368299814683"
"2321","123","Bio3","-0.0931779227649668","0.047517978186352","-1.96089830252351","0.0538141645899212","0.0513743854273841","0.0380134612784739","3.84512215283963","1","0.146067018172643"
"2322","123","Bio4","0.0464555893463129","0.0190095663714964","2.44380058116265","0.0170203664243473","0.0775885876288188","0.0645968775954219","5.97216128049095","0.323386962062599","0.0646773924125197"
