"","Species","GS","lat","long"
"1467","Drosophila_busckii",134.7,40.722011,-73.557588
"1468","Drosophila_busckii",134.7,34.107876,-118.436002
"1469","Drosophila_busckii",134.7,62.92545,17.79651
"1470","Drosophila_busckii",134.7,62.92545,17.79651
"1471","Drosophila_busckii",134.7,44.259437,-72.566412
"1472","Drosophila_busckii",134.7,51.401864,9.124563
"1473","Drosophila_busckii",134.7,42.814272,-80.584885
"1474","Drosophila_busckii",134.7,51.95,5.7
"1475","Drosophila_busckii",134.7,36.683864,-119.84409
"1476","Drosophila_busckii",134.7,-36.915862,174.668437
"1477","Drosophila_busckii",134.7,53.1,6.1
"1478","Drosophila_busckii",134.7,36.980013,-3.118892
"1479","Drosophila_busckii",134.7,36.98253,-3.119378
"1480","Drosophila_busckii",134.7,51.95,5.9
"1481","Drosophila_busckii",134.7,39.616307,3.188905
"1482","Drosophila_busckii",134.7,58.33121,7.856457
"1483","Drosophila_busckii",134.7,51.930058,7.97159
"1484","Drosophila_busckii",134.7,37.948082,-75.5041
"1485","Drosophila_busckii",134.7,52.864189,4.817794
"1486","Drosophila_busckii",134.7,33.851472,132.772888
"1487","Drosophila_busckii",134.7,51.9,4.9
"1488","Drosophila_busckii",134.7,52.6,5.8
"1489","Drosophila_busckii",134.7,51.95,5.6
"1490","Drosophila_busckii",134.7,45.344692,-75.824233
"1491","Drosophila_busckii",134.7,55.933353,-3.143355
"1492","Drosophila_busckii",134.7,46.308822,24.574602
"1493","Drosophila_busckii",134.7,52.35,4.85
"1494","Drosophila_busckii",134.7,58.556751,5.806088
"1495","Drosophila_busckii",134.7,55.933353,-3.143356
"1496","Drosophila_busckii",134.7,49.289994,-122.906709
"1497","Drosophila_busckii",134.7,40.424922,-86.926545
"1498","Drosophila_busckii",134.7,58.617937,5.706579
"1499","Drosophila_busckii",134.7,52.55,4.6
"1500","Drosophila_busckii",134.7,41.580367,-72.521622
"1501","Drosophila_busckii",134.7,42.336857,13.453525
"1502","Drosophila_busckii",134.7,39.020617,-76.916911
"1503","Drosophila_busckii",134.7,36.980598,-3.118472
"1504","Drosophila_busckii",134.7,39.020545,-76.915911
"1505","Drosophila_busckii",134.7,39.020545,-76.915911
"1506","Drosophila_busckii",134.7,45.916911,-1.055317
"1507","Drosophila_busckii",134.7,51.95,5.7
"1508","Drosophila_busckii",134.7,-34.068558,150.71878
"1509","Drosophila_busckii",134.7,48.22769,3.12467
"1510","Drosophila_busckii",134.7,49.46894,1.09795
"1511","Drosophila_busckii",134.7,43.90176,-69.95245
"1512","Drosophila_busckii",134.7,4.630518,-74.062791
"1513","Drosophila_busckii",134.7,48.22769,3.12467
"1514","Drosophila_busckii",134.7,54.196998,56.392353
"1515","Drosophila_busckii",134.7,20.030705,-100.720015
"1516","Drosophila_busckii",134.7,51.65,5.1
"1517","Drosophila_busckii",134.7,32.75782,-117.053176
"1518","Drosophila_busckii",134.7,52.753675,1.638814
"1519","Drosophila_busckii",134.7,43.67217,4.09006
"1520","Drosophila_busckii",134.7,37.326442,-122.042533
"1521","Drosophila_busckii",134.7,46.45106,-1.16425
"1522","Drosophila_busckii",134.7,52.35,4.9
"1523","Drosophila_busckii",134.7,52.05,5.1
"1524","Drosophila_busckii",134.7,52.8,5.95
"1525","Drosophila_busckii",134.7,48.412534,-122.506644
"1526","Drosophila_busckii",134.7,48.916636,12.940049
"1527","Drosophila_busckii",134.7,52.4,5.25
"1528","Drosophila_busckii",134.7,52.05,4.75
"1529","Drosophila_busckii",134.7,52.05,4.3
"1530","Drosophila_busckii",134.7,37.535131,-122.373854
"1531","Drosophila_busckii",134.7,47.005,19.917778
"1532","Drosophila_busckii",134.7,52.05,5.1
"1533","Drosophila_busckii",134.7,53.15,6
"1534","Drosophila_busckii",134.7,52.6,4.6
"1535","Drosophila_busckii",134.7,40.850608,-73.93148
"1536","Drosophila_busckii",134.7,-43.285432,172.427933
"1537","Drosophila_busckii",134.7,-35.264,149.083
"1538","Drosophila_busckii",134.7,48.79974,2.48439
"1539","Drosophila_busckii",134.7,53.3,6.75
"1540","Drosophila_busckii",134.7,52.45,4.75
"1541","Drosophila_busckii",134.7,51.39596,0.122066
"1542","Drosophila_busckii",134.7,51.39596,0.122066
"1543","Drosophila_busckii",134.7,62.92545,17.79651
"1544","Drosophila_busckii",134.7,38.970738,-77.035403
"1545","Drosophila_busckii",134.7,38.984231,-77.011237
"1546","Drosophila_busckii",134.7,42.395277,-88.802839
"1547","Drosophila_busckii",134.7,51.530154,9.948402
"1548","Drosophila_busckii",134.7,51.530207,9.948445
"1549","Drosophila_busckii",134.7,38.973895,-77.010402
"1550","Drosophila_busckii",134.7,40.030542,-75.21443
"1551","Drosophila_busckii",134.7,40.762518,-73.537018
"1552","Drosophila_busckii",134.7,42.448372,-76.477156
"1553","Drosophila_busckii",134.7,42.449805,-76.49267
"1554","Drosophila_busckii",134.7,42.449805,-76.49267
"1555","Drosophila_busckii",134.7,42.449805,-76.49267
"1556","Drosophila_busckii",134.7,38.873657,-6.952701
"1557","Drosophila_busckii",134.7,42.449805,-76.49267
"1558","Drosophila_busckii",134.7,39.564936,-79.335634
"1559","Drosophila_busckii",134.7,45.345021,-75.824673
"1560","Drosophila_busckii",134.7,38.986919,-77.011663
"1561","Drosophila_busckii",134.7,38.986919,-77.011663
"1562","Drosophila_busckii",134.7,38.986919,-77.011663
"1563","Drosophila_busckii",134.7,38.986818,-77.011742
"1564","Drosophila_busckii",134.7,38.986779,-77.011792
"1565","Drosophila_busckii",134.7,38.986793,-77.011769
"1566","Drosophila_busckii",134.7,38.986845,-77.011724
"1567","Drosophila_busckii",134.7,51.95,5.6
"1568","Drosophila_busckii",134.7,51.8,5.9
"1569","Drosophila_busckii",134.7,52.65,4.7
"1570","Drosophila_busckii",134.7,53.05,7.1
"1571","Drosophila_busckii",134.7,51.95,5.7
"1572","Drosophila_busckii",134.7,49.124635,19.202368
"1573","Drosophila_busckii",134.7,49.124679,19.202341
"1574","Drosophila_busckii",134.7,55.67915,13.42118
"1575","Drosophila_busckii",134.7,52.95,6.15
"1576","Drosophila_busckii",134.7,33.666809,-118.157215
"1577","Drosophila_busckii",134.7,52.6,4.6
"1578","Drosophila_busckii",134.7,51.55,5.05
"1579","Drosophila_busckii",134.7,51.55,5.05
"1580","Drosophila_busckii",134.7,36.980035,-3.118856
"1581","Drosophila_busckii",134.7,-43.579597,172.633102
"1582","Drosophila_busckii",134.7,32.735947,-117.106232
"1583","Drosophila_busckii",134.7,52.482907,13.259142
"1584","Drosophila_busckii",134.7,34.717548,-81.239986
"1585","Drosophila_busckii",134.7,53.05,7.1
"1586","Drosophila_busckii",134.7,53.05,7.1
"1587","Drosophila_busckii",134.7,53.066025,7.132966
"1588","Drosophila_busckii",134.7,53.066038,7.132962
"1589","Drosophila_busckii",134.7,51.099767,0.164407
"1590","Drosophila_busckii",134.7,51.099767,0.164407
"1591","Drosophila_busckii",134.7,-34.371729,-58.688091
"1592","Drosophila_busckii",134.7,-41.320998,148.249662
"1593","Drosophila_busckii",134.7,53.575963,-2.317031
"1594","Drosophila_busckii",134.7,52.6,4.6
"1595","Drosophila_busckii",134.7,52.6,4.6
"1596","Drosophila_busckii",134.7,34.206433,-119.014785
"1597","Drosophila_busckii",134.7,41.291858,-72.87068
"1598","Drosophila_busckii",134.7,48.222305,16.341668
"1599","Drosophila_busckii",134.7,39.311927,-76.776436
"1600","Drosophila_busckii",134.7,48.480244,-2.693885
"1601","Drosophila_busckii",134.7,44.3579,3.6123
"1602","Drosophila_busckii",134.7,44.3579,3.6123
"1603","Drosophila_busckii",134.7,56.90375,14.56661
"1604","Drosophila_busckii",134.7,57.27876,18.37799
"1605","Drosophila_busckii",134.7,59.10103,16.56546
"1606","Drosophila_busckii",134.7,59.10103,16.56546
"1607","Drosophila_busckii",134.7,52.65,5.1
"1608","Drosophila_busckii",134.7,33.85,-118.22
"1609","Drosophila_busckii",134.7,33.88,-118.29
"1610","Drosophila_busckii",134.7,52.6,4.6
"1611","Drosophila_busckii",134.7,52.6189,4.623
"1612","Drosophila_busckii",134.7,33.98,-118.35
"1613","Drosophila_busckii",134.7,33.72,-118.32
"1614","Drosophila_busckii",134.7,33.72,-118.32
"1615","Drosophila_busckii",134.7,33.72,-118.32
"1616","Drosophila_busckii",134.7,33.72,-118.32
"1617","Drosophila_busckii",134.7,33.72,-118.32
"1618","Drosophila_busckii",134.7,34.14,-118.22
"1619","Drosophila_busckii",134.7,34.12,-118.29
"1620","Drosophila_busckii",134.7,33.72,-118.32
"1621","Drosophila_busckii",134.7,33.72,-118.32
"1622","Drosophila_busckii",134.7,33.72,-118.32
"1623","Drosophila_busckii",134.7,33.72,-118.32
"1624","Drosophila_busckii",134.7,34.12,-118.29
"1625","Drosophila_busckii",134.7,33.72,-118.32
"1626","Drosophila_busckii",134.7,34.12,-118.29
"1627","Drosophila_busckii",134.7,33.72,-118.32
"1628","Drosophila_busckii",134.7,33.72,-118.32
"1629","Drosophila_busckii",134.7,33.72,-118.32
"1630","Drosophila_busckii",134.7,33.72,-118.32
"1631","Drosophila_busckii",134.7,34.12,-118.29
"1632","Drosophila_busckii",134.7,33.72,-118.32
"1633","Drosophila_busckii",134.7,36,-78.94
"1634","Drosophila_busckii",134.7,36.0018,-78.9437
"1635","Drosophila_busckii",134.7,34.14,-118.22
"1636","Drosophila_busckii",134.7,33.88,-118.29
"1637","Drosophila_busckii",134.7,34.13,-118.21
"1638","Drosophila_busckii",134.7,33.88,-118.29
"1639","Drosophila_busckii",134.7,34.14,-118.2
"1640","Drosophila_busckii",134.7,34.14,-118.22
"1641","Drosophila_busckii",134.7,34.14,-118.22
"1642","Drosophila_busckii",134.7,33.98,-118.35
"1643","Drosophila_busckii",134.7,34.14,-118.22
"1644","Drosophila_busckii",134.7,34.14,-118.22
"1645","Drosophila_busckii",134.7,33.98,-118.35
"1646","Drosophila_busckii",134.7,34.14,-118.22
"1647","Drosophila_busckii",134.7,33.98,-118.35
"1648","Drosophila_busckii",134.7,34.14,-118.2
"1649","Drosophila_busckii",134.7,34.14,-118.22
"1650","Drosophila_busckii",134.7,34.14,-118.2
"1651","Drosophila_busckii",134.7,40.071938,-88.291153
"1652","Drosophila_busckii",134.7,40.071938,-88.291153
"1653","Drosophila_busckii",134.7,34.13,-118.2
"1654","Drosophila_busckii",134.7,34.14,-118.2
"1655","Drosophila_busckii",134.7,34.14,-118.2
"1656","Drosophila_busckii",134.7,34.13,-118.2
"1657","Drosophila_busckii",134.7,34.12,-118.28
"1658","Drosophila_busckii",134.7,34.13,-118.2
"1659","Drosophila_busckii",134.7,33.88,-118.29
"1660","Drosophila_busckii",134.7,34.13,-118.2
"1661","Drosophila_busckii",134.7,33.72,-118.32
"1662","Drosophila_busckii",134.7,34.13,-118.2
"1663","Drosophila_busckii",134.7,34.12,-118.29
"1664","Drosophila_busckii",134.7,34.12,-118.29
"1665","Drosophila_busckii",134.7,33.98,-118.35
"1666","Drosophila_busckii",134.7,34.12,-118.29
"1667","Drosophila_busckii",134.7,34.13,-118.2
"1668","Drosophila_busckii",134.7,34.14,-118.22
"1669","Drosophila_busckii",134.7,34.12,-118.29
"1670","Drosophila_busckii",134.7,34.14,-118.22
"1671","Drosophila_busckii",134.7,33.72,-118.32
"1672","Drosophila_busckii",134.7,34.14,-118.22
"1673","Drosophila_busckii",134.7,34.13,-118.2
"1674","Drosophila_busckii",134.7,33.72,-118.32
"1675","Drosophila_busckii",134.7,33.72,-118.32
"1676","Drosophila_busckii",134.7,34.14,-118.2
"1677","Drosophila_busckii",134.7,34.1,-118.2
"1678","Drosophila_busckii",134.7,34.14,-118.2
"1679","Drosophila_busckii",134.7,34.12,-118.29
"1680","Drosophila_busckii",134.7,34.14,-118.2
"1681","Drosophila_busckii",134.7,52.35,5.25
"1682","Drosophila_busckii",134.7,34.14,-118.2
"1683","Drosophila_busckii",134.7,33.88,-118.29
"1684","Drosophila_busckii",134.7,33.88,-118.29
"1685","Drosophila_busckii",134.7,34.13,-118.21
"1686","Drosophila_busckii",134.7,34.14,-118.2
"1687","Drosophila_busckii",134.7,34.13,-118.21
"1688","Drosophila_busckii",134.7,34.14,-118.2
"1689","Drosophila_busckii",134.7,34.13,-118.2
"1690","Drosophila_busckii",134.7,34.14,-118.2
"1691","Drosophila_busckii",134.7,34.14,-118.2
"1692","Drosophila_busckii",134.7,34.13,-118.2
"1693","Drosophila_busckii",134.7,34.14,-118.2
"1694","Drosophila_busckii",134.7,34.14,-118.2
"1695","Drosophila_busckii",134.7,34.14,-118.2
"1696","Drosophila_busckii",134.7,52.15,4.45
"1697","Drosophila_busckii",134.7,34.12,-118.29
"1698","Drosophila_busckii",134.7,34.1,-118.26
"1699","Drosophila_busckii",134.7,48.222297,16.341668
"1700","Drosophila_busckii",134.7,52.753675,1.638814
"1701","Drosophila_busckii",134.7,54.734268,55.968153
"1702","Drosophila_busckii",134.7,46.983221,32.000756
"1703","Drosophila_busckii",134.7,46.983221,32.000756
"1704","Drosophila_busckii",134.7,54.734203,55.968166
"1705","Drosophila_busckii",134.7,54.734216,55.968163
"1706","Drosophila_busckii",134.7,54.734212,55.968169
"1707","Drosophila_busckii",134.7,54.734218,55.96817
"1708","Drosophila_busckii",134.7,33.93,-118.26
"1709","Drosophila_busckii",134.7,33.93,-118.26
"1710","Drosophila_busckii",134.7,34.24,-118.58
"1711","Drosophila_busckii",134.7,33.93,-118.26
"1712","Drosophila_busckii",134.7,33.93,-118.26
"1713","Drosophila_busckii",134.7,33.95,-118.29
"1714","Drosophila_busckii",134.7,33.93,-118.26
"1715","Drosophila_busckii",134.7,33.93,-118.26
"1716","Drosophila_busckii",134.7,33.93,-118.26
"1717","Drosophila_busckii",134.7,33.93,-118.26
"1718","Drosophila_busckii",134.7,33.95,-118.29
"1719","Drosophila_busckii",134.7,33.95,-118.29
"1720","Drosophila_busckii",134.7,33.95,-118.29
"1721","Drosophila_busckii",134.7,33.95,-118.29
"1722","Drosophila_busckii",134.7,37.702633,-5.284624
"1723","Drosophila_busckii",134.7,34.02,-118.29
"1724","Drosophila_busckii",134.7,34.14,-118.05
"1725","Drosophila_busckii",134.7,-25.472,31.508
"1726","Drosophila_busckii",134.7,-25.472,31.508
"1727","Drosophila_busckii",134.7,48.222297,16.341668
"1728","Drosophila_busckii",134.7,-23.222,31.212
"1729","Drosophila_busckii",134.7,52,4.3
"1730","Drosophila_busckii",134.7,53.088239,-2.97197
"1731","Drosophila_busckii",134.7,44.37452,-72.908937
"1732","Drosophila_busckii",134.7,48.222297,16.341668
"1733","Drosophila_busckii",134.7,49.295411,12.789251
"1734","Drosophila_busckii",134.7,46.975033,31.994583
"1735","Drosophila_busckii",134.7,33.88,-118.29
"1736","Drosophila_busckii",134.7,33.88,-118.29
"1737","Drosophila_busckii",134.7,33.88,-118.29
"1738","Drosophila_busckii",134.7,33.88,-118.29
"1739","Drosophila_busckii",134.7,33.88,-118.29
"1740","Drosophila_busckii",134.7,33.88,-118.29
"1741","Drosophila_busckii",134.7,33.88,-118.29
"1742","Drosophila_busckii",134.7,33.88,-118.29
"1743","Drosophila_busckii",134.7,-43.090458,147.010056
"1744","Drosophila_busckii",134.7,-34.344813,19.02425
"1745","Drosophila_busckii",134.7,32.9396,72.6813
"1746","Drosophila_busckii",134.7,32.9396,72.6813
"1747","Drosophila_busckii",134.7,52.239022,0.237091
"1748","Drosophila_busckii",134.7,33.909445,-118.051106
"1749","Drosophila_busckii",134.7,33.87,-118.33
"1750","Drosophila_busckii",134.7,-38.036177,145.129447
"1751","Drosophila_busckii",134.7,33.87,-118.33
"1752","Drosophila_busckii",134.7,33.87,-118.33
"1753","Drosophila_busckii",134.7,-36.403108,174.661711
"1754","Drosophila_busckii",134.7,34.24,-118.58
"1755","Drosophila_busckii",134.7,34.24,-118.58
"1756","Drosophila_busckii",134.7,34.24,-118.58
"1757","Drosophila_busckii",134.7,33.87,-118.33
"1758","Drosophila_busckii",134.7,33.87,-118.33
"1759","Drosophila_busckii",134.7,52.239022,0.237091
"1760","Drosophila_busckii",134.7,60.469062,5.283765
"1761","Drosophila_busckii",134.7,33.87,-118.33
"1762","Drosophila_busckii",134.7,52,5.65
"1763","Drosophila_busckii",134.7,46.079273,12.246329
"1764","Drosophila_busckii",134.7,54.059269,-2.880688
"1765","Drosophila_busckii",134.7,52.25,4.5
"1766","Drosophila_busckii",134.7,51.75,5.15
"1767","Drosophila_busckii",134.7,52.25,4.5
"1768","Drosophila_busckii",134.7,54.059269,-2.880688
"1769","Drosophila_busckii",134.7,40.301629,-75.035591
"1770","Drosophila_busckii",134.7,53.15,6.15
"1771","Drosophila_busckii",134.7,51.748628,-0.812371
"1772","Drosophila_busckii",134.7,40.071938,-88.291153
"1773","Drosophila_busckii",134.7,52.1,4.55
"1774","Drosophila_busckii",134.7,52.05,4.45
"1775","Drosophila_busckii",134.7,53.9156,27.6062
"1776","Drosophila_busckii",134.7,48.0954,11.2943
"1777","Drosophila_busckii",134.7,53.9156,27.6062
"1778","Drosophila_busckii",134.7,52.85,6.8
"1779","Drosophila_busckii",134.7,59.42647,13.60467
"1780","Drosophila_busckii",134.7,33.88,-118.29
"1781","Drosophila_busckii",134.7,34.05,-118.33
"1782","Drosophila_busckii",134.7,34.08,-118.32
"1783","Drosophila_busckii",134.7,34.05,-118.33
"1784","Drosophila_busckii",134.7,34.07,-118.29
"1785","Drosophila_busckii",134.7,34.07,-118.29
"1786","Drosophila_busckii",134.7,34.05,-118.33
"1787","Drosophila_busckii",134.7,34.05,-118.33
"1788","Drosophila_busckii",134.7,34.05,-118.33
"1789","Drosophila_busckii",134.7,34.05,-118.33
"1790","Drosophila_busckii",134.7,34.09,-118.27
"1791","Drosophila_busckii",134.7,34.05,-118.33
"1792","Drosophila_busckii",134.7,34.07,-118.29
"1793","Drosophila_busckii",134.7,34.07,-118.29
"1794","Drosophila_busckii",134.7,34.05,-118.33
"1795","Drosophila_busckii",134.7,34.05,-118.33
"1796","Drosophila_busckii",134.7,34.050605,-118.24168
"1797","Drosophila_busckii",134.7,51.529795,-2.544141
"1798","Drosophila_busckii",134.7,51.529795,-2.544141
"1799","Drosophila_busckii",134.7,52,5.6
"1800","Drosophila_busckii",134.7,60.50939,17.31137
"1801","Drosophila_busckii",134.7,52.1,4.55
"1802","Drosophila_busckii",134.7,65.089326,25.710602
"1803","Drosophila_busckii",134.7,52.15,4.45
"1804","Drosophila_busckii",134.7,52.15,4.45
"1805","Drosophila_busckii",134.7,59.40833,13.64657
"1806","Drosophila_busckii",134.7,40.071938,-88.291153
"1807","Drosophila_busckii",134.7,40.071938,-88.291153
"1808","Drosophila_busckii",134.7,40.071938,-88.291153
"1809","Drosophila_busckii",134.7,40.071938,-88.291153
"1810","Drosophila_busckii",134.7,-37.244221,149.902633
"1811","Drosophila_busckii",134.7,36.826395,-2.533196
"1812","Drosophila_busckii",134.7,48.531,9.031
"1813","Drosophila_busckii",134.7,41.96,-82.52
"1814","Drosophila_busckii",134.7,41.96,-82.52
"1815","Drosophila_busckii",134.7,41.96,-82.52
"1816","Drosophila_busckii",134.7,40.079191,-88.215988
"1817","Drosophila_busckii",134.7,41.96,-82.53
"1818","Drosophila_busckii",134.7,41.96,-82.53
"1819","Drosophila_busckii",134.7,41.96,-82.53
"1820","Drosophila_busckii",134.7,41.964,-82.529
"1821","Drosophila_busckii",134.7,41.964,-82.529
"1822","Drosophila_busckii",134.7,41.964,-82.529
"1823","Drosophila_busckii",134.7,46.65,-80.94
"1824","Drosophila_busckii",134.7,46.66,-80.94
"1825","Drosophila_busckii",134.7,55.68855,13.2698
"1826","Drosophila_busckii",134.7,55.65021,13.47602
"1827","Drosophila_busckii",134.7,51.95,5.2
"1828","Drosophila_busckii",134.7,60.266902,24.530424
"1829","Drosophila_busckii",134.7,46.658,-80.945
"1830","Drosophila_busckii",134.7,59.512039,10.689512
"1831","Drosophila_busckii",134.7,50.788939,2.476642
"1832","Drosophila_busckii",134.7,34.06,-118.37
"1833","Drosophila_busckii",134.7,34.06,-118.37
"1834","Drosophila_busckii",134.7,34.06,-118.37
"1835","Drosophila_busckii",134.7,43.29813,5.64439
"1836","Drosophila_busckii",134.7,43.29497,5.61752
"1837","Drosophila_busckii",134.7,56.216145,-2.920646
"1838","Drosophila_busckii",134.7,44.02,-79.84
"1839","Drosophila_busckii",134.7,44.56,-80.91
"1840","Drosophila_busckii",134.7,44.56,-80.91
"1841","Drosophila_busckii",134.7,44.57,-80.92
"1842","Drosophila_busckii",134.7,44.03,-79.85
"1843","Drosophila_busckii",134.7,44.57,-80.92
"1844","Drosophila_busckii",134.7,44.026,-79.849
"1845","Drosophila_busckii",134.7,44.567,-80.918
"1846","Drosophila_busckii",134.7,44.567,-80.918
"1847","Drosophila_busckii",134.7,55.75783,13.40913
"1848","Drosophila_busckii",134.7,48.12659,2.9132
"1849","Drosophila_busckii",134.7,-38.04692,145.12984
"1850","Drosophila_busckii",134.7,33.875087,-118.003097
"1851","Drosophila_busckii",134.7,51.4,4.2
"1852","Drosophila_busckii",134.7,52.673283,7.895094
"1853","Drosophila_busckii",134.7,51.4,4.2
"1854","Drosophila_busckii",134.7,60.828142,21.984934
"1855","Drosophila_busckii",134.7,60.827934,21.99261
"1856","Drosophila_busckii",134.7,60.613099,21.923556
"1857","Drosophila_busckii",134.7,60.613099,21.923556
"1858","Drosophila_busckii",134.7,60.613099,21.923556
"1859","Drosophila_busckii",134.7,60.615,21.929
"1860","Drosophila_busckii",134.7,60.615437,21.925931
"1861","Drosophila_busckii",134.7,60.329789,22.163593
"1862","Drosophila_busckii",134.7,60.329789,22.163593
"1863","Drosophila_busckii",134.7,60.62,21.93
"1864","Drosophila_busckii",134.7,60.613,21.927
"1865","Drosophila_busckii",134.7,60.266902,24.530424
"1866","Drosophila_busckii",134.7,60.61,21.93
"1867","Drosophila_busckii",134.7,47.162494,19.503304
"1868","Drosophila_busckii",134.7,44.62,-75.77
"1869","Drosophila_busckii",134.7,43.53,-80.13
"1870","Drosophila_busckii",134.7,44.621,-75.773
"1871","Drosophila_busckii",134.7,44.62,-75.77
"1872","Drosophila_busckii",134.7,43.54,-80.13
"1873","Drosophila_busckii",134.7,43.537,-80.134
"1874","Drosophila_busckii",134.7,43.53,-80.13
"1875","Drosophila_busckii",134.7,43.54,-80.13
"1876","Drosophila_busckii",134.7,43.537,-80.134
"1877","Drosophila_busckii",134.7,51.53,5.01
"1878","Drosophila_busckii",134.7,51.161689,-2.765748
"1879","Drosophila_busckii",134.7,51.160799,-2.764303
"1880","Drosophila_busckii",134.7,51.160781,-2.767163
"1881","Drosophila_busckii",134.7,44.08791,7.52907
"1882","Drosophila_busckii",134.7,44.067,7.518
"1883","Drosophila_busckii",134.7,44.08791,7.52907
"1884","Drosophila_busckii",134.7,44.067,7.518
"1885","Drosophila_busckii",134.7,44.069,7.547
"1886","Drosophila_busckii",134.7,44.069,7.547
"1887","Drosophila_busckii",134.7,48.86861,2.48153
"1888","Drosophila_busckii",134.7,48.87491,2.4859
"1889","Drosophila_busckii",134.7,51.45,4.05
"1890","Drosophila_busckii",134.7,43.70395,5.45007
"1891","Drosophila_busckii",134.7,43.70742,5.43083
"1892","Drosophila_busckii",134.7,47.554224,21.600147
"1893","Drosophila_busckii",134.7,47.573123,21.623851
"1894","Drosophila_busckii",134.7,61.058265,28.238376
"1895","Drosophila_busckii",134.7,43.44,-80.25
"1896","Drosophila_busckii",134.7,43.44,-80.25
"1897","Drosophila_busckii",134.7,43.44,-80.25
"1898","Drosophila_busckii",134.7,43.44,-80.25
"1899","Drosophila_busckii",134.7,43.44,-80.25
"1900","Drosophila_busckii",134.7,43.44,-80.25
"1901","Drosophila_busckii",134.7,43.45,-80.25
"1902","Drosophila_busckii",134.7,43.45,-80.25
"1903","Drosophila_busckii",134.7,43.45,-80.25
"1904","Drosophila_busckii",134.7,43.45,-80.25
"1905","Drosophila_busckii",134.7,43.45,-80.25
"1906","Drosophila_busckii",134.7,43.45,-80.25
"1907","Drosophila_busckii",134.7,51.53,5.01
"1908","Drosophila_busckii",134.7,51.53,5.01
"1909","Drosophila_busckii",134.7,56.434723,16.070844
"1910","Drosophila_busckii",134.7,43.4464,-80.2512
"1911","Drosophila_busckii",134.7,43.4464,-80.2512
"1912","Drosophila_busckii",134.7,43.4464,-80.2512
"1913","Drosophila_busckii",134.7,43.4464,-80.2512
"1914","Drosophila_busckii",134.7,43.4464,-80.2512
"1915","Drosophila_busckii",134.7,43.4464,-80.2512
"1916","Drosophila_busckii",134.7,43.44,-80.25
"1917","Drosophila_busckii",134.7,43.45,-80.25
"1918","Drosophila_busckii",134.7,43.4464,-80.2512
"1919","Drosophila_busckii",134.7,43.44,-80.25
"1920","Drosophila_busckii",134.7,43.44,-80.25
"1921","Drosophila_busckii",134.7,43.44,-80.25
"1922","Drosophila_busckii",134.7,43.45,-80.25
"1923","Drosophila_busckii",134.7,43.45,-80.25
"1924","Drosophila_busckii",134.7,43.45,-80.25
"1925","Drosophila_busckii",134.7,43.4464,-80.2512
"1926","Drosophila_buzzatii",179.9,-27.038,150.757
"1927","Drosophila_buzzatii",179.9,-24.459,31.448
"1928","Drosophila_buzzatii",179.9,-25.326,31.392
"1929","Drosophila_buzzatii",179.9,-22.453,31.311
"1930","Drosophila_buzzatii",179.9,32.9396,72.6813
"1931","Drosophila_buzzatii",179.9,32.9396,72.6813
"1932","Drosophila_buzzatii",179.9,-26.026,27.545
"1933","Drosophila_buzzatii",179.9,-29.312,151.1
"1934","Drosophila_buzzatii",179.9,-30.937,149.062
"1935","Drosophila_buzzatii",179.9,-34.555,150.811
"1936","Drosophila_buzzatii",179.9,-30.945,149.067
"1937","Drosophila_buzzatii",179.9,-35.402,143.563
"1938","Drosophila_buzzatii",179.9,-29.434,153.357
"1939","Drosophila_buzzatii",179.9,-31.307,149.943
"1940","Drosophila_buzzatii",179.9,-26.487,147.773
"1941","Drosophila_buzzatii",179.9,-36.983,143.95
"1942","Drosophila_buzzatii",179.9,-28.38,150.11
"1943","Drosophila_buzzatii",179.9,-22.39,149.113
"1944","Drosophila_buzzatii",179.9,-23.767,150.164
"1945","Drosophila_buzzatii",179.9,-21.773,148.843
"1946","Drosophila_buzzatii",179.9,-24.2,148.15
"1947","Drosophila_buzzatii",179.9,-21.9,148.37
"1948","Drosophila_buzzatii",179.9,-29.583333,31.133333
"1949","Drosophila_buzzatii",179.9,-25.247,149.941
"1950","Drosophila_buzzatii",179.9,-25.204,151.16
"1951","Drosophila_buzzatii",179.9,-25.511,151.458
"1952","Drosophila_buzzatii",179.9,-28.922,149.395
"1953","Drosophila_buzzatii",179.9,-23.54,151.73
"1954","Drosophila_buzzatii",179.9,-30.579,151.889
"1955","Drosophila_buzzatii",179.9,-31.35,149.95
"1956","Drosophila_buzzatii",179.9,-34.8,138.65
"1957","Drosophila_buzzatii",179.9,-32.43,150.65
"1958","Drosophila_buzzatii",179.9,-29.42,153.3
"1959","Drosophila_buzzatii",179.9,-25.669,149.832
"1960","Drosophila_buzzatii",179.9,-28.83,149.323
"1961","Drosophila_buzzatii",179.9,-25.9,148.548
"1962","Drosophila_buzzatii",179.9,-26.579,148.844
"1963","Drosophila_buzzatii",179.9,-37.654,144.769
"1964","Drosophila_buzzatii",179.9,-31.25,150.45
"1965","Drosophila_buzzatii",179.9,-23.188,150.789
"1966","Drosophila_buzzatii",179.9,-28.247,152.019
"1967","Drosophila_buzzatii",179.9,-33.84,151.3
"1968","Drosophila_buzzatii",179.9,-27.671,152.449
"1969","Drosophila_buzzatii",179.9,-32.46,150.68
"1970","Drosophila_buzzatii",179.9,-26.38,147.23
"1971","Drosophila_buzzatii",179.9,-23.09,150.87
