"","species","lat","long","ref","gbifID","key"
"23950","Drosophila histrio","62.64846","17.792735",NA,"5056610666","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23951","Drosophila subobscura","61.201524","16.960304",NA,"5056627508","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23952","Drosophila subobscura","61.201524","16.960304",NA,"5056581950","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23953","Drosophila obscura","61.201524","16.960304",NA,"5056626421","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23954","Drosophila subobscura","61.201524","16.960304",NA,"5056626425","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23955","Drosophila transversa","61.201524","16.960304",NA,"5056651650","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23956",NA,"62.64846","17.792735",NA,"5056591307","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23957",NA,"62.64846","17.792735",NA,"5056649110","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23958",NA,"61.201524","16.960304",NA,"5056624887","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23959","Drosophila subobscura","55.56882","13.23092",NA,"5056624913","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23960","Drosophila subobscura","55.56882","13.23092",NA,"5056601532","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23961","Drosophila obscura","55.56882","13.23092",NA,"5056642664","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23962","Drosophila obscura","56.90452","12.73087",NA,"5056673899","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23963","Drosophila subobscura","56.90452","12.73087",NA,"5056602193","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23964","Drosophila subobscura","55.56843","13.22241",NA,"5056646700","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23965","Drosophila subobscura","55.5612","13.22333",NA,"5056659194","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23966","Drosophila subobscura","55.5612","13.22333",NA,"5056652496","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23967","Drosophila kuntzei","55.5612","13.22333",NA,"5056643876","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23968","Drosophila suzukii","55.5612","13.22333",NA,"5056634887","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23969","Drosophila subobscura","55.5612","13.22333",NA,"5056634888","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23970","Drosophila subobscura","55.5612","13.22333",NA,"5056655374","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23971","Drosophila subobscura","61.78576","16.95073",NA,"5056646916","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23972",NA,"55.5664","13.23512",NA,"5056611729","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23973",NA,"55.5664","13.23512",NA,"5056611740","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23974","Drosophila suzukii","55.5664","13.23512",NA,"5056648204","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23975","Drosophila kuntzei","55.5664","13.23512",NA,"5056652817","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23976",NA,"55.5664","13.23512",NA,"5056652822","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23977","Drosophila obscura","58.48989","13.45307",NA,"5056644367","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23978","Drosophila subobscura","62.976773","18.016719",NA,"5056657979","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23979","Drosophila transversa","62.976773","18.016719",NA,"5056654022","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23980","Drosophila obscura","58.492118","13.450365",NA,"5056667549","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23981","Drosophila subobscura","55.5664","13.23512",NA,"5056676714","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23982","Drosophila transversa","62.976773","18.016719",NA,"5056665037","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23983","Drosophila transversa","62.976773","18.016719",NA,"5056682594","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23984","Drosophila transversa","62.976773","18.016719",NA,"5056678007","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23985",NA,"55.56674","13.2215",NA,"5056718483","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23986",NA,"55.56674","13.2215",NA,"5056718490","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23987",NA,"55.56674","13.2215",NA,"5056678162","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23988",NA,"55.56674","13.2215",NA,"5056673196","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23989",NA,"55.56882","13.23092",NA,"5056675211","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23990",NA,"55.56882","13.23092",NA,"5056689137","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23991",NA,"58.48814","13.44034",NA,"5056716614","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23992","Drosophila obscura","58.48814","13.44034",NA,"5056692814","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23993","Drosophila obscura","58.48814","13.44034",NA,"5056691556","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23994","Drosophila subobscura","61.201524","16.960304",NA,"5056706431","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23995","Drosophila testacea","64.057415","20.166729",NA,"5056706771","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23996",NA,"57.16538","16.01778",NA,"5056695172","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23997","Drosophila testacea","57.16538","16.01778",NA,"5056714107","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23998",NA,"57.16538","16.01778",NA,"5056713047","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"23999",NA,"57.16538","16.01778",NA,"5056715449","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24000",NA,"67.87046","20.27589",NA,"5056714908","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24001","Drosophila neotestacea","65.80148","21.55559",NA,"5056732513","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24002","Drosophila transversa","64.052858","20.165986",NA,"5056733337","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24003","Drosophila transversa","58.260725","13.466986",NA,"5056719802","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24004",NA,"64.054715","20.167136",NA,"5056748163","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24005","Drosophila transversa","64.054715","20.167136",NA,"5056741540","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24006","Drosophila transversa","64.057166","20.162809",NA,"5056744747","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24007","Drosophila simulans","58.26089","13.45687",NA,"5056740763","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24008",NA,"57.16754","16.0202",NA,"5056697234","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24009","Drosophila subobscura","56.90482","12.73262",NA,"5056745059","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24010","Drosophila subobscura","56.90482","12.73262",NA,"5056751742","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24011","Drosophila subobscura","56.90482","12.73262",NA,"5056768157","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24012",NA,"58.48989","13.45307",NA,"5056762579","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24013",NA,"58.48989","13.45307",NA,"5056756758","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24014","Drosophila limbata","58.48674","13.446876",NA,"5056792658","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24015",NA,"56.89761","12.72546",NA,"5056750262","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24016",NA,"57.16676","16.00436",NA,"5056801748","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24017","Drosophila funebris","58.26089","13.45687",NA,"5056765193","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24018",NA,"58.48814","13.44034",NA,"5056766013","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24019","Drosophila subobscura","56.90452","12.73087",NA,"5056783606","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24020","Drosophila subobscura","56.90452","12.73087",NA,"5056813091","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24021",NA,"58.49212","13.44094",NA,"5056783649","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24022",NA,"58.49212","13.44094",NA,"5056783655","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24023",NA,"58.49212","13.44094",NA,"5056769976","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24024","Drosophila transversa","56.89761","12.72546",NA,"5056808578","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24025",NA,"56.8976","12.72062",NA,"5056779384","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24026","Drosophila subobscura","56.90482","12.73262",NA,"5056791721","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24027",NA,"56.90482","12.73262",NA,"5056784123","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24028",NA,"56.90482","12.73262",NA,"5056738912","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24029",NA,"56.90482","12.73262",NA,"5056779431","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24030",NA,"58.49212","13.44094",NA,"5056784697","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24031","Drosophila limbata","58.49212","13.44094",NA,"5056808804","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24032",NA,"56.90231","12.73335",NA,"5056739158","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24033","Drosophila subobscura","56.90231","12.73335",NA,"5056739160","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24034","Drosophila transversa","56.90452","12.73087",NA,"5056748646","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24035","Drosophila subobscura","56.90452","12.73087",NA,"5056818413","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24036",NA,"56.8976","12.72062",NA,"5056794036","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24037","Drosophila transversa","56.8976","12.72062",NA,"5056803203","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24038",NA,"65.55576","22.03955",NA,"5056838368","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24039","Drosophila transversa","60.06184","13.778132",NA,"5056777431","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24040","Drosophila testacea","60.06184","13.778132",NA,"5056839090","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24041",NA,"63.667641","16.569687",NA,"5056807889","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24042",NA,"63.667641","16.569687",NA,"5056854724","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24043",NA,"64.050345","20.162154",NA,"5056860585","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24044","Drosophila obscura","57.16538","16.01778",NA,"5056907191","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24045",NA,"57.16538","16.01778",NA,"5056872743","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24046","Drosophila subobscura","57.16538","16.01778",NA,"5056868692","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24047",NA,"57.16754","16.0202",NA,"5056838054","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24048",NA,"58.28649","15.585445",NA,"5056890830","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24049","Drosophila testacea","64.057415","20.166729",NA,"5056928743","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24050",NA,"60.97032","14.65823",NA,"5056963297","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24051","Drosophila obscura","55.56674","13.2215",NA,"5056941291","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24052","Drosophila obscura","55.56674","13.2215",NA,"5056989869","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24053","Drosophila obscura","55.5664","13.23512",NA,"5056936863","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24054",NA,"63.66093","14.02957",NA,"5056958727","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24055","Drosophila obscura","59.626304","17.358107",NA,"5056984189","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24056","Drosophila subobscura","55.56882","13.23092",NA,"5057005055","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24057",NA,"60.97032","14.65823",NA,"5057068899","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24058","Drosophila obscura","59.165516","17.777799",NA,"5057076841","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24059","Drosophila obscura","59.171468","17.763506",NA,"5057100303","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24060","Drosophila obscura","59.171468","17.763506",NA,"5057107118","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24061","Drosophila transversa","59.171468","17.763506",NA,"5057153551","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24062",NA,"57.16676","16.01334",NA,"5057110787","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24063",NA,"58.49212","13.44094",NA,"5057114905","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24064",NA,"60.06184","13.778132",NA,"5057165670","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24065",NA,"60.06184","13.778132",NA,"5057165675","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24066",NA,"60.06184","13.778132",NA,"5057129019","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24067",NA,"65.80904","21.54216",NA,"5057186116","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24068","Drosophila subobscura","57.8085","13.07667",NA,"5057102178","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24069",NA,"58.50586","16.44447",NA,"5057111499","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24070",NA,"57.58653","18.52065",NA,"5057162578","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24071",NA,"56.0369","14.4032",NA,"5057177061","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24072",NA,"56.9359","16.8252",NA,"5057164626","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24073","Drosophila melanogaster","56.9359","16.8252",NA,"5057169283","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24074",NA,"56.02517","13.60693",NA,"5057224015","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24075","Drosophila subobscura","56.02517","13.60693",NA,"5057224283","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24076","Drosophila subobscura","58.23883","12.18512",NA,"5057181134","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24077","Drosophila transversa","58.23883","12.18512",NA,"5057174410","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24078","Drosophila subobscura","57.60835","14.34689",NA,"5057187295","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24079",NA,"56.450126","12.759285",NA,"5057183079","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24080",NA,"57.78329","12.23948",NA,"5057195642","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24081",NA,"56.0311","14.3975",NA,"5057198164","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24082",NA,"56.265","15.2065",NA,"5057141796","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24083",NA,"56.0369","14.4032",NA,"5057141952","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24084","Drosophila subobscura","56.036","14.3955",NA,"5057228895","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24085","Drosophila suzukii","56.036","14.3955",NA,"5057141992","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24086",NA,"57.585123","18.516642",NA,"5057205509","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24087",NA,"56.92413","13.95213",NA,"5057198492","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24088",NA,"56.02937","14.403474",NA,"5057198944","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24089","Drosophila subobscura","56.92413","13.95213",NA,"5057202691","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24090","Drosophila suzukii","56.0311","14.3975",NA,"5057238993","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24091",NA,"56.0311","14.3975",NA,"5057199558","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24092","Drosophila subobscura","56.2639","15.6096",NA,"5057199754","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24093","Drosophila subobscura","56.2639","15.6096",NA,"5057199783","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24094","Drosophila transversa","57.816432","13.487193",NA,"5057199896","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24095",NA,"57.816432","13.487193",NA,"5057254955","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24096","Drosophila transversa","57.816432","13.487193",NA,"5057161456","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24097","Drosophila testacea","57.816432","13.487193",NA,"5057208586","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24098","Drosophila transversa","57.816432","13.487193",NA,"5057195004","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24099",NA,"57.816432","13.487193",NA,"5057254998","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24100","Drosophila obscura","56.48712","14.78502",NA,"5057274690","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24101",NA,"56.029582","14.39738",NA,"5057181493","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24102","Drosophila limbata","56.0311","14.3975",NA,"5057240203","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24103",NA,"56.0311","14.3975",NA,"5057229585","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24104","Drosophila suzukii","56.0311","14.3975",NA,"5057223170","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24105",NA,"56.0311","14.3975",NA,"5057223173","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24106","Drosophila subobscura","56.0311","14.3975",NA,"5057270411","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24107",NA,"56.0311","14.3975",NA,"5057219934","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24108","Drosophila subobscura","56.029582","14.39738",NA,"5057270451","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24109","Drosophila transversa","56.029582","14.39738",NA,"5057229670","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24110",NA,"56.029582","14.39738",NA,"5057181669","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24111",NA,"56.029582","14.39738",NA,"5057223278","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24112","Drosophila suzukii","56.029582","14.39738",NA,"5057231818","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24113","Drosophila transversa","56.029582","14.39738",NA,"5057270536","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24114","Drosophila busckii","56.029582","14.39738",NA,"5057248353","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24115","Drosophila limbata","56.029582","14.39738",NA,"5057270570","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24116",NA,"56.036","14.3955",NA,"5057232270","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24117","Drosophila suzukii","56.036","14.3955",NA,"5057230465","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24118","Drosophila limbata","56.036","14.3955",NA,"5057182242","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24119","Drosophila subobscura","57.78329","12.23948",NA,"5057192299","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24120",NA,"57.78329","12.23948",NA,"5057251389","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24121","Drosophila bifasciata","57.3824","14.75969",NA,"5057258002","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24122","Drosophila transversa","57.3824","14.75969",NA,"5057293763","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24123",NA,"57.3824","14.75969",NA,"5057233847","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24124","Drosophila transversa","57.3824","14.75969",NA,"5057251504","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24125",NA,"56.0369","14.4032",NA,"5057251775","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24126",NA,"56.0369","14.4032",NA,"5057294060","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24127",NA,"56.0369","14.4032",NA,"5057234123","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24128",NA,"56.0369","14.4032",NA,"5057247745","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24129",NA,"56.0369","14.4032",NA,"5057240940","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24130","Drosophila transversa","56.92413","13.95213",NA,"5057252850","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24131",NA,"56.92413","13.95213",NA,"5057243661","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24132","Drosophila transversa","56.92413","13.95213",NA,"5057267792","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24133","Drosophila subobscura","58.23883","12.18512",NA,"5057303730","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24134","Drosophila subobscura","58.23883","12.18512",NA,"5057252969","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24135",NA,"57.60835","14.34689",NA,"5057266492","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24136",NA,"56.0311","14.3975",NA,"5057268193","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24137","Drosophila subobscura","56.0311","14.3975",NA,"5057268194","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24138",NA,"56.0311","14.3975",NA,"5057266669","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24139","Drosophila suzukii","56.0311","14.3975",NA,"5057304049","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24140","Drosophila subobscura","56.0311","14.3975",NA,"5057249908","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24141",NA,"56.0311","14.3975",NA,"5057244083","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24142","Drosophila suzukii","56.0311","14.3975",NA,"5057258643","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24143","Drosophila subobscura","56.0311","14.3975",NA,"5057304058","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24144","Drosophila suzukii","56.0311","14.3975",NA,"5057249933","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24145","Drosophila subobscura","56.0311","14.3975",NA,"5057249934","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24146","Drosophila subobscura","56.0311","14.3975",NA,"5057304091","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24147",NA,"56.0311","14.3975",NA,"5057244105","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24148","Drosophila transversa","59.626304","17.358107",NA,"5057282397","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24149","Drosophila testacea","59.626304","17.358107",NA,"5057278418","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24150",NA,"59.626304","17.358107",NA,"5057282436","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24151","Drosophila subobscura","58.23883","12.18512",NA,"5057290412","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24152","Drosophila subobscura","58.23883","12.18512",NA,"5057311187","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24153","Drosophila subobscura","58.23883","12.18512",NA,"5057311190","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24154","Drosophila subobscura","58.23883","12.18512",NA,"5057268658","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24155","Drosophila subobscura","58.23883","12.18512",NA,"5057278473","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24156","Drosophila transversa","58.23883","12.18512",NA,"5057282461","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24157","Drosophila obscura","58.23883","12.18512",NA,"5057324910","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24158","Drosophila subobscura","58.23883","12.18512",NA,"5057311196","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24159","Drosophila transversa","58.23883","12.18512",NA,"5057273023","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24160","Drosophila subobscura","58.23883","12.18512",NA,"5057324913","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24161","Drosophila obscura","58.23883","12.18512",NA,"5057278485","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24162","Drosophila subobscura","58.23883","12.18512",NA,"5057290446","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24163","Drosophila subobscura","58.421072","15.338425",NA,"5057290470","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24164",NA,"59.627185","16.465411",NA,"5057273064","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
"24165",NA,"59.627185","16.465411",NA,"5057282504","f74fe28c-b9b7-4190-a85e-8e4285b78d34"
