"","Species","lat","long"
"3047","Drosophila_busckii",NA,NA
"3048","Drosophila_busckii",NA,NA
"3049","Drosophila_busckii",NA,NA
"3050","Drosophila_busckii",NA,NA
"3051","Drosophila_busckii",NA,NA
"3052","Drosophila_busckii",NA,NA
"3053","Drosophila_busckii",NA,NA
"3054","Drosophila_busckii"," 32.939583","  72.681280"
"3055","Drosophila_busckii"," 32.939583","  72.681280"
"3056","Drosophila_busckii"," 52.239022","   0.237091"
"3057","Drosophila_busckii"," 52.243921","   0.239535"
"3058","Drosophila_busckii"," 33.909445","-118.051106"
"3059","Drosophila_busckii"," 33.870000","-118.330000"
"3060","Drosophila_busckii","-38.036177"," 145.129447"
"3061","Drosophila_busckii"," 33.870000","-118.330000"
"3062","Drosophila_busckii"," 33.870000","-118.330000"
"3063","Drosophila_busckii","-36.403108"," 174.661711"
"3064","Drosophila_busckii"," 34.240000","-118.580000"
"3065","Drosophila_busckii"," 34.240000","-118.580000"
"3066","Drosophila_busckii"," 34.240000","-118.580000"
"3067","Drosophila_busckii","-26.182570","  27.997550"
"3068","Drosophila_busckii"," 52.243921","   0.239535"
"3069","Drosophila_busckii"," 33.870000","-118.330000"
"3070","Drosophila_busckii"," 33.870000","-118.330000"
"3071","Drosophila_busckii"," 52.243921","   0.239535"
"3072","Drosophila_busckii"," 52.239022","   0.237091"
"3073","Drosophila_busckii"," 60.469062","   5.283765"
"3074","Drosophila_buzzatii","-27.03800","150.75700"
"3075","Drosophila_buzzatii"," -2.18900"," 34.72400"
"3076","Drosophila_buzzatii"," -2.17446"," 33.87363"
"3077","Drosophila_buzzatii","-24.45900"," 31.44800"
"3078","Drosophila_buzzatii"," -2.25300"," 33.82100"
"3079","Drosophila_buzzatii","-25.32600"," 31.39200"
"3080","Drosophila_buzzatii","-22.45300"," 31.31100"
"3081","Drosophila_buzzatii"," 32.93958"," 72.68128"
"3082","Drosophila_buzzatii"," 32.93958"," 72.68128"
"3083","Drosophila_buzzatii"," 32.13691"," 34.95073"
"3084","Drosophila_buzzatii","-30.66080","-67.49190"
"3085","Drosophila_buzzatii","-30.66080","-67.49190"
"3086","Drosophila_buzzatii","-26.02600"," 27.54500"
"3087","Drosophila_buzzatii","-29.31200","151.10000"
"3088","Drosophila_buzzatii","-30.93700","149.06200"
"3089","Drosophila_buzzatii",NA,NA
"3090","Drosophila_buzzatii","-34.55500","150.81100"
"3091","Drosophila_buzzatii","-30.94500","149.06700"
"3092","Drosophila_buzzatii","-35.40200","143.56300"
"3093","Drosophila_buzzatii","-29.43400","153.35700"
"3094","Drosophila_buzzatii","-31.30700","149.94300"
"3095","Drosophila_buzzatii","-26.48700","147.77300"
"3096","Drosophila_buzzatii",NA,NA
"3097","Drosophila_buzzatii","-36.98300","143.95000"
"3098","Drosophila_buzzatii","-28.38000","150.11000"
"3099","Drosophila_buzzatii","-22.39000","149.11300"
"3100","Drosophila_buzzatii","-24.20000","148.15000"
"3101","Drosophila_buzzatii","-21.90000","148.37000"
"3102","Drosophila_buzzatii","-23.54000","151.73000"
"3103","Drosophila_buzzatii","-34.80000","138.65000"
"3104","Drosophila_buzzatii","-33.84000","151.30000"
"3105","Drosophila_buzzatii","-27.67100","152.44900"
"3106","Drosophila_buzzatii","-32.46000","150.68000"
"3107","Drosophila_buzzatii","-35.11700","143.35000"
"3108","Drosophila_buzzatii","-35.45000","143.50000"
"3109","Drosophila_buzzatii","-35.05000","143.33300"
"3110","Drosophila_buzzatii","-34.65000","138.20000"
"3111","Drosophila_buzzatii","-34.66700","138.20000"
"3112","Drosophila_buzzatii","-34.61700","138.18300"
"3113","Drosophila_buzzatii","-36.31700","145.05000"
"3114","Drosophila_buzzatii","-35.46700","143.61700"
"3115","Drosophila_buzzatii","-35.36700","143.55000"
"3116","Drosophila_buzzatii","-36.31700","145.05000"
"3117","Drosophila_buzzatii","-35.28300","143.46700"
"3118","Drosophila_buzzatii","-34.21700","142.15000"
"3119","Drosophila_buzzatii","-34.81700","138.11700"
"3120","Drosophila_buzzatii","-35.46700","143.61700"
"3121","Drosophila_buzzatii","-35.40000","143.56700"
"3122","Drosophila_buzzatii","-34.30000","142.20000"
"3123","Drosophila_buzzatii","-34.30000","142.15000"
"3124","Drosophila_buzzatii","-34.31700","142.20000"
"3125","Drosophila_buzzatii","-34.31700","142.13300"
"3126","Drosophila_buzzatii","-34.31700","142.18300"
"3127","Drosophila_buzzatii","-34.30000","142.16700"
"3128","Drosophila_buzzatii","-27.20000","153.04000"
"3129","Drosophila_buzzatii","-27.65300","152.75000"
"3130","Drosophila_buzzatii","-25.75400","148.65600"
"3131","Drosophila_buzzatii","-29.15900","148.89800"
"3132","Drosophila_buzzatii","-27.51100","148.83800"
"3133","Drosophila_buzzatii","-31.08000","151.10000"
"3134","Drosophila_buzzatii","-31.25000","148.87000"
"3135","Drosophila_buzzatii","-29.79300","150.15000"
"3136","Drosophila_buzzatii","-27.56000","146.25000"
"3137","Drosophila_buzzatii","-27.00000","145.96000"
"3138","Drosophila_buzzatii","-26.40000","146.87000"
"3139","Drosophila_buzzatii","-27.12000","151.11000"
"3140","Drosophila_buzzatii","-25.59000","144.60000"
"3141","Drosophila_buzzatii","-26.45000","147.64000"
"3142","Drosophila_buzzatii","-26.64400","149.62000"
"3143","Drosophila_buzzatii","-27.54000","151.90000"
"3144","Drosophila_buzzatii","-34.09200","150.67300"
"3145","Drosophila_buzzatii","-34.02100","150.66700"
"3146","Drosophila_buzzatii","-32.50000","150.79000"
"3147","Drosophila_buzzatii",NA,NA
"3148","Drosophila_buzzatii",NA,NA
"3149","Drosophila_buzzatii",NA,NA
"3150","Drosophila_buzzatii","-27.56600","152.88300"
"3151","Drosophila_buzzatii","-27.56600","152.88300"
"3152","Drosophila_buzzatii","-27.56600","152.88300"
"3153","Drosophila_buzzatii","-27.56600","152.88300"
"3154","Drosophila_buzzatii","-27.56600","152.88300"
"3155","Drosophila_buzzatii","-27.56600","152.88300"
"3156","Drosophila_buzzatii","-27.56600","152.88300"
"3157","Drosophila_buzzatii",NA,NA
"3158","Drosophila_buzzatii","-25.24700","149.94100"
"3159","Drosophila_buzzatii","-24.62000","149.19000"
"3160","Drosophila_buzzatii","-27.56667","152.88333"
"3161","Drosophila_buzzatii","-23.92800","150.28400"
"3162","Drosophila_buzzatii","-21.77300","148.84300"
"3163","Drosophila_buzzatii","-27.56667","152.88333"
"3164","Drosophila_buzzatii","-26.40000","146.25000"
"3165","Drosophila_buzzatii","-25.66900","149.83200"
"3166","Drosophila_buzzatii","-27.52400","152.69900"
"3167","Drosophila_buzzatii","-28.92200","149.39500"
"3168","Drosophila_buzzatii","-31.35000","149.95000"
"3169","Drosophila_buzzatii","-23.24000","150.84000"
"3170","Drosophila_buzzatii","-25.20400","151.16000"
"3171","Drosophila_buzzatii","-23.18800","150.78900"
"3172","Drosophila_buzzatii","-24.63000","149.03000"
"3173","Drosophila_buzzatii","-21.13317"," 55.53241"
"3174","Drosophila_buzzatii","-28.83000","149.32300"
"3175","Drosophila_buzzatii","-32.57000","151.01000"
"3176","Drosophila_buzzatii","-26.38000","147.23000"
"3177","Drosophila_buzzatii","-27.56667","152.88333"
"3178","Drosophila_buzzatii","-32.43000","150.65000"
"3179","Drosophila_buzzatii","-23.76700","150.16400"
"3180","Drosophila_buzzatii","-28.24700","152.01900"
"3181","Drosophila_buzzatii","-23.09000","150.87000"
"3182","Drosophila_buzzatii","-27.56667","152.88333"
"3183","Drosophila_buzzatii","-25.90000","148.54800"
"3184","Drosophila_buzzatii","-21.17000","149.22000"
"3185","Drosophila_buzzatii","-25.51100","151.45800"
"3186","Drosophila_buzzatii","-32.49000","150.60000"
"3187","Drosophila_buzzatii","-30.57900","151.88900"
"3188","Drosophila_buzzatii","-28.43700","148.83800"
"3189","Drosophila_buzzatii","-26.45400","148.79500"
"3190","Drosophila_buzzatii","-22.59400","149.23500"
"3191","Drosophila_buzzatii","-26.57900","148.84400"
"3192","Drosophila_buzzatii","-26.80300","150.72500"
"3193","Drosophila_buzzatii","-27.67800","152.44500"
"3194","Drosophila_buzzatii","-21.13317"," 55.53241"
"3195","Drosophila_buzzatii","-27.56667","152.88333"
"3196","Drosophila_buzzatii","-23.64700","150.14900"
"3197","Drosophila_buzzatii","-30.75000","149.02000"
"3198","Drosophila_buzzatii","-37.65400","144.76900"
"3199","Drosophila_buzzatii","-27.43500","153.13100"
"3200","Drosophila_buzzatii","-31.25000","150.45000"
"3201","Drosophila_buzzatii",NA,NA
"3202","Drosophila_buzzatii","-25.02300","150.04400"
"3203","Drosophila_buzzatii","-29.42000","153.30000"
"3204","Drosophila_buzzatii","-24.08000","148.11000"
"3205","Drosophila_buzzatii",NA,NA
"3206","Drosophila_buzzatii",NA,NA
"3207","Drosophila_buzzatii",NA,NA
"3208","Drosophila_buzzatii",NA,NA
"3209","Drosophila_buzzatii",NA,NA
"3210","Drosophila_buzzatii",NA,NA
"3211","Drosophila_buzzatii",NA,NA
"3212","Drosophila_buzzatii",NA,NA
"3213","Drosophila_buzzatii",NA,NA
"3214","Drosophila_buzzatii",NA,NA
"3215","Drosophila_buzzatii",NA,NA
"3216","Drosophila_buzzatii",NA,NA
"3217","Drosophila_buzzatii",NA,NA
"3218","Drosophila_buzzatii",NA,NA
"3219","Drosophila_buzzatii",NA,NA
"3220","Drosophila_buzzatii",NA,NA
"3221","Drosophila_buzzatii",NA,NA
"3222","Drosophila_buzzatii",NA,NA
"3223","Drosophila_buzzatii",NA,NA
"3224","Drosophila_buzzatii",NA,NA
"3225","Drosophila_buzzatii",NA,NA
"3226","Drosophila_buzzatii",NA,NA
"3227","Drosophila_buzzatii",NA,NA
"3228","Drosophila_buzzatii",NA,NA
"3229","Drosophila_buzzatii",NA,NA
"3230","Drosophila_buzzatii",NA,NA
"3231","Drosophila_buzzatii",NA,NA
"3232","Drosophila_buzzatii",NA,NA
"3233","Drosophila_buzzatii",NA,NA
"3234","Drosophila_buzzatii",NA,NA
"3235","Drosophila_buzzatii",NA,NA
"3236","Drosophila_buzzatii",NA,NA
"3237","Drosophila_buzzatii",NA,NA
"3238","Drosophila_buzzatii",NA,NA
"3239","Drosophila_buzzatii",NA,NA
"3240","Drosophila_buzzatii",NA,NA
"3241","Drosophila_buzzatii",NA,NA
"3242","Drosophila_buzzatii",NA,NA
"3243","Drosophila_buzzatii",NA,NA
"3244","Drosophila_buzzatii",NA,NA
"3245","Drosophila_buzzatii",NA,NA
"3246","Drosophila_buzzatii",NA,NA
"3247","Drosophila_buzzatii",NA,NA
"3248","Drosophila_buzzatii",NA,NA
"3249","Drosophila_buzzatii",NA,NA
"3250","Drosophila_buzzatii",NA,NA
"3251","Drosophila_buzzatii",NA,NA
"3252","Drosophila_buzzatii",NA,NA
"3253","Drosophila_buzzatii",NA,NA
"3254","Drosophila_buzzatii",NA,NA
"3255","Drosophila_buzzatii",NA,NA
"3256","Drosophila_buzzatii",NA,NA
"3257","Drosophila_buzzatii",NA,NA
"3258","Drosophila_buzzatii",NA,NA
"3259","Drosophila_buzzatii",NA,NA
"3260","Drosophila_buzzatii",NA,NA
"3261","Drosophila_buzzatii",NA,NA
"3262","Drosophila_buzzatii",NA,NA
"3263","Drosophila_buzzatii","-35.69727","-64.53239"
"3264","Drosophila_buzzatii",NA,NA
"3265","Drosophila_buzzatii",NA,NA
"3266","Drosophila_buzzatii",NA,NA
"3267","Drosophila_buzzatii",NA,NA
"3268","Drosophila_buzzatii",NA,NA
"3269","Drosophila_buzzatii",NA,NA
"3270","Drosophila_buzzatii",NA,NA
"3271","Drosophila_buzzatii",NA,NA
"3272","Drosophila_buzzatii",NA,NA
"3273","Drosophila_buzzatii",NA,NA
"3274","Drosophila_buzzatii",NA,NA
"3275","Drosophila_buzzatii",NA,NA
"3276","Drosophila_buzzatii",NA,NA
"3277","Drosophila_buzzatii",NA,NA
"3278","Drosophila_buzzatii",NA,NA
"3279","Drosophila_buzzatii",NA,NA
"3280","Drosophila_buzzatii",NA,NA
"3281","Drosophila_buzzatii",NA,NA
"3282","Drosophila_buzzatii",NA,NA
"3283","Drosophila_buzzatii",NA,NA
"3284","Drosophila_buzzatii",NA,NA
"3285","Drosophila_buzzatii",NA,NA
"3286","Drosophila_buzzatii",NA,NA
"3287","Drosophila_buzzatii",NA,NA
"3288","Drosophila_buzzatii",NA,NA
"3289","Drosophila_buzzatii",NA,NA
"3290","Drosophila_buzzatii",NA,NA
"3291","Drosophila_buzzatii",NA,NA
"3292","Drosophila_buzzatii",NA,NA
"3293","Drosophila_buzzatii",NA,NA
"3294","Drosophila_buzzatii",NA,NA
"3295","Drosophila_buzzatii",NA,NA
"3296","Drosophila_buzzatii",NA,NA
"3297","Drosophila_buzzatii",NA,NA
"3298","Drosophila_buzzatii",NA,NA
"3299","Drosophila_buzzatii",NA,NA
"3300","Drosophila_buzzatii",NA,NA
"3301","Drosophila_buzzatii",NA,NA
"3302","Drosophila_buzzatii",NA,NA
"3303","Drosophila_buzzatii",NA,NA
"3304","Drosophila_buzzatii",NA,NA
"3305","Drosophila_buzzatii",NA,NA
"3306","Drosophila_buzzatii",NA,NA
"3307","Drosophila_buzzatii",NA,NA
"3308","Drosophila_buzzatii",NA,NA
"3309","Drosophila_buzzatii",NA,NA
"3310","Drosophila_buzzatii",NA,NA
"3311","Drosophila_buzzatii",NA,NA
"3312","Drosophila_buzzatii",NA,NA
"3313","Drosophila_buzzatii",NA,NA
"3314","Drosophila_buzzatii",NA,NA
"3315","Drosophila_buzzatii",NA,NA
"3316","Drosophila_buzzatii",NA,NA
"3317","Drosophila_buzzatii",NA,NA
"3318","Drosophila_buzzatii",NA,NA
"3319","Drosophila_buzzatii",NA,NA
"3320","Drosophila_buzzatii",NA,NA
"3321","Drosophila_buzzatii",NA,NA
"3322","Drosophila_buzzatii",NA,NA
"3323","Drosophila_buzzatii",NA,NA
"3324","Drosophila_buzzatii",NA,NA
"3325","Drosophila_buzzatii",NA,NA
"3326","Drosophila_buzzatii",NA,NA
"3327","Drosophila_buzzatii",NA,NA
"3328","Drosophila_buzzatii",NA,NA
"3329","Drosophila_buzzatii",NA,NA
"3330","Drosophila_buzzatii",NA,NA
"3331","Drosophila_buzzatii",NA,NA
"3332","Drosophila_buzzatii",NA,NA
"3333","Drosophila_buzzatii",NA,NA
"3334","Drosophila_buzzatii",NA,NA
"3335","Drosophila_buzzatii",NA,NA
"3336","Drosophila_buzzatii",NA,NA
"3337","Drosophila_buzzatii",NA,NA
"3338","Drosophila_buzzatii",NA,NA
"3339","Drosophila_buzzatii",NA,NA
"3340","Drosophila_buzzatii",NA,NA
"3341","Drosophila_buzzatii",NA,NA
"3342","Drosophila_buzzatii",NA,NA
"3343","Drosophila_buzzatii",NA,NA
"3344","Drosophila_buzzatii",NA,NA
"3345","Drosophila_buzzatii",NA,NA
"3346","Drosophila_buzzatii",NA,NA
"3347","Drosophila_buzzatii",NA,NA
"3348","Drosophila_buzzatii",NA,NA
"3349","Drosophila_buzzatii",NA,NA
"3350","Drosophila_buzzatii",NA,NA
"3351","Drosophila_buzzatii",NA,NA
"3352","Drosophila_buzzatii",NA,NA
"3353","Drosophila_buzzatii",NA,NA
"3354","Drosophila_buzzatii",NA,NA
"3355","Drosophila_buzzatii",NA,NA
"3356","Drosophila_buzzatii",NA,NA
"3357","Drosophila_buzzatii",NA,NA
"3358","Drosophila_buzzatii",NA,NA
"3359","Drosophila_buzzatii",NA,NA
"3360","Drosophila_buzzatii",NA,NA
"3361","Drosophila_buzzatii",NA,NA
"3362","Drosophila_buzzatii",NA,NA
"3363","Drosophila_buzzatii",NA,NA
"3364","Drosophila_buzzatii",NA,NA
"3365","Drosophila_buzzatii",NA,NA
"3366","Drosophila_buzzatii",NA,NA
"3367","Drosophila_buzzatii",NA,NA
"3368","Drosophila_buzzatii",NA,NA
"3369","Drosophila_buzzatii",NA,NA
"3370","Drosophila_buzzatii",NA,NA
"3371","Drosophila_buzzatii",NA,NA
"3372","Drosophila_buzzatii",NA,NA
"3373","Drosophila_buzzatii",NA,NA
"3374","Drosophila_buzzatii",NA,NA
"3375","Drosophila_buzzatii",NA,NA
"3376","Drosophila_buzzatii",NA,NA
"3377","Drosophila_buzzatii",NA,NA
"3378","Drosophila_buzzatii",NA,NA
"3379","Drosophila_buzzatii",NA,NA
"3380","Drosophila_buzzatii",NA,NA
"3381","Drosophila_buzzatii",NA,NA
"3382","Drosophila_buzzatii",NA,NA
"3383","Drosophila_buzzatii",NA,NA
"3384","Drosophila_buzzatii",NA,NA
"3385","Drosophila_buzzatii",NA,NA
"3386","Drosophila_buzzatii",NA,NA
"3387","Drosophila_buzzatii",NA,NA
"3388","Drosophila_buzzatii",NA,NA
"3389","Drosophila_buzzatii",NA,NA
"3390","Drosophila_buzzatii",NA,NA
"3391","Drosophila_buzzatii",NA,NA
"3392","Drosophila_buzzatii",NA,NA
"3393","Drosophila_buzzatii",NA,NA
"3394","Drosophila_buzzatii",NA,NA
"3395","Drosophila_buzzatii",NA,NA
"3396","Drosophila_buzzatii",NA,NA
"3397","Drosophila_buzzatii",NA,NA
"3398","Drosophila_buzzatii",NA,NA
"3399","Drosophila_buzzatii",NA,NA
"3400","Drosophila_buzzatii",NA,NA
"3401","Drosophila_buzzatii",NA,NA
"3402","Drosophila_buzzatii",NA,NA
"3403","Drosophila_buzzatii",NA,NA
"3404","Drosophila_buzzatii",NA,NA
"3405","Drosophila_buzzatii",NA,NA
"3406","Drosophila_buzzatii",NA,NA
"3407","Drosophila_buzzatii",NA,NA
"3408","Drosophila_buzzatii",NA,NA
"3409","Drosophila_buzzatii",NA,NA
"3410","Drosophila_buzzatii",NA,NA
"3411","Drosophila_buzzatii",NA,NA
"3412","Drosophila_buzzatii",NA,NA
"3413","Drosophila_buzzatii",NA,NA
"3414","Drosophila_buzzatii",NA,NA
"3415","Drosophila_buzzatii",NA,NA
"3416","Drosophila_buzzatii",NA,NA
"3417","Drosophila_buzzatii",NA,NA
"3418","Drosophila_cardini"," 26.33370"," -81.44224"
"3419","Drosophila_cardini","-12.89400"," -71.40300"
"3420","Drosophila_cardini","-12.89300"," -71.39900"
"3421","Drosophila_cardini","-12.89300"," -71.40400"
"3422","Drosophila_cardini"," 10.88000"," -85.38900"
"3423","Drosophila_cardini","  9.97300"," -84.09400"
"3424","Drosophila_cardini","  9.97300"," -84.09400"
"3425","Drosophila_cardini"," 30.32800"," -97.75400"
"3426","Drosophila_cardini"," 30.32800"," -97.75400"
"3427","Drosophila_cardini"," 30.32800"," -97.75400"
"3428","Drosophila_cardini"," 30.32800"," -97.75400"
"3429","Drosophila_cardini","  9.97300"," -84.09400"
"3430","Drosophila_cardini"," 36.00000"," -78.94000"
"3431","Drosophila_cardini"," 36.00000"," -78.94000"
"3432","Drosophila_cardini"," 10.88000"," -85.38900"
"3433","Drosophila_cardini"," 36.02339"," -78.97589"
"3434","Drosophila_cardini"," 36.02339"," -78.97589"
"3435","Drosophila_cardini"," 36.02300"," -78.97500"
"3436","Drosophila_cardini"," 36.02300"," -78.97500"
"3437","Drosophila_cardini"," 36.02330"," -78.97580"
"3438","Drosophila_cardini"," 10.76300"," -85.33400"
"3439","Drosophila_cardini"," 34.26000","-118.60000"
"3440","Drosophila_cardini"," 34.26000","-118.60000"
"3441","Drosophila_cardini","  5.81500"," -55.21700"
"3442","Drosophila_cardini"," 20.03200"," -97.10600"
"3443","Drosophila_cardini",NA,NA
"3444","Drosophila_cardini",NA,NA
"3445","Drosophila_cardini"," 33.91000","-118.01000"
"3446","Drosophila_cardini"," 33.91000","-118.01000"
"3447","Drosophila_cardini"," 10.76300"," -85.33400"
"3448","Drosophila_cardini",NA,NA
"3449","Drosophila_cardini"," 10.76300"," -85.33400"
"3450","Drosophila_cardini"," 10.76300"," -85.33400"
"3451","Drosophila_cardini"," 10.76300"," -85.33400"
"3452","Drosophila_cardini"," 10.76300"," -85.33400"
"3453","Drosophila_cardini"," 10.76300"," -85.33400"
"3454","Drosophila_cardini"," 10.76300"," -85.33400"
"3455","Drosophila_cardini",NA,NA
"3456","Drosophila_cardini",NA,NA
"3457","Drosophila_cardini"," 23.13194"," -82.36417"
"3458","Drosophila_cardini"," 23.13194"," -82.36417"
"3459","Drosophila_cardini",NA,NA
"3460","Drosophila_cardini",NA,NA
"3461","Drosophila_cardini",NA,NA
"3462","Drosophila_cardini",NA,NA
"3463","Drosophila_cardini",NA,NA
"3464","Drosophila_cardini",NA,NA
"3465","Drosophila_cardini",NA,NA
"3466","Drosophila_dunni","18.2131","-67.1376"
"3467","Drosophila_dunni","18.2131","-67.1376"
"3468","Drosophila_dunni","18.2131","-67.1376"
"3469","Drosophila_dunni","18.2131","-67.1376"
"3470","Drosophila_dunni","18.2131","-67.1376"
"3471","Drosophila_dunni","18.2131","-67.1376"
"3472","Drosophila_dunni","18.2131","-67.1376"
"3473","Drosophila_dunni","18.2131","-67.1376"
"3474","Drosophila_dunni","18.2131","-67.1376"
"3475","Drosophila_dunni","18.2131","-67.1376"
"3476","Drosophila_dunni","18.2131","-67.1376"
"3477","Drosophila_dunni","18.2131","-67.1376"
"3478","Drosophila_dunni","18.2131","-67.1376"
"3479","Drosophila_dunni","18.2131","-67.1376"
"3480","Drosophila_dunni","18.2131","-67.1376"
"3481","Drosophila_dunni","18.2131","-67.1376"
"3482","Drosophila_dunni","18.2131","-67.1376"
"3483","Drosophila_dunni",NA,NA
"3484","Drosophila_dunni","18.3997","-66.0500"
"3485","Drosophila_dunni",NA,NA
"3486","Drosophila_dunni",NA,NA
"3487","Drosophila_dunni",NA,NA
"3488","Drosophila_dunni","18.3300","-64.9200"
"3489","Drosophila_emarginata"," 9.01500","-83.00400"
"3490","Drosophila_emarginata"," 9.97000","-83.44900"
"3491","Drosophila_emarginata"," 9.96900","-83.44900"
"3492","Drosophila_emarginata"," 9.96900","-83.44900"
"3493","Drosophila_emarginata"," 9.96900","-83.44900"
"3494","Drosophila_emarginata"," 9.96900","-83.44900"
"3495","Drosophila_emarginata"," 9.96900","-83.44900"
"3496","Drosophila_emarginata"," 9.96900","-83.44900"
"3497","Drosophila_emarginata"," 9.96900","-83.44900"
"3498","Drosophila_emarginata"," 9.01585","-83.00401"
"3499","Drosophila_emarginata"," 9.96900","-83.44900"
"3500","Drosophila_emarginata"," 9.01585","-83.00401"
"3501","Drosophila_emarginata"," 9.01585","-83.00401"
"3502","Drosophila_emarginata"," 9.01500","-83.00400"
"3503","Drosophila_emarginata"," 9.01500","-83.00400"
"3504","Drosophila_emarginata"," 9.01500","-83.00400"
"3505","Drosophila_emarginata"," 9.01585","-83.00401"
"3506","Drosophila_emarginata"," 9.01585","-83.00401"
"3507","Drosophila_emarginata"," 9.01585","-83.00401"
"3508","Drosophila_emarginata"," 9.01500","-83.00400"
"3509","Drosophila_emarginata"," 9.01500","-83.00400"
"3510","Drosophila_emarginata"," 9.01585","-83.00401"
"3511","Drosophila_emarginata"," 9.01585","-83.00401"
"3512","Drosophila_emarginata"," 9.01585","-83.00401"
"3513","Drosophila_emarginata"," 9.01585","-83.00401"
"3514","Drosophila_emarginata"," 9.01585","-83.00401"
"3515","Drosophila_emarginata"," 9.01585","-83.00401"
"3516","Drosophila_emarginata"," 9.01585","-83.00401"
"3517","Drosophila_emarginata"," 9.01585","-83.00401"
"3518","Drosophila_emarginata"," 9.01585","-83.00401"
"3519","Drosophila_emarginata"," 9.01585","-83.00401"
"3520","Drosophila_emarginata"," 9.01585","-83.00401"
"3521","Drosophila_emarginata"," 9.01585","-83.00401"
"3522","Drosophila_emarginata","10.75900","-85.00900"
"3523","Drosophila_emarginata","10.75900","-85.00900"
"3524","Drosophila_emarginata","10.75900","-85.00900"
"3525","Drosophila_emarginata","10.75900","-85.00900"
"3526","Drosophila_emarginata","10.75900","-85.00900"
"3527","Drosophila_emarginata","10.75889","-85.00917"
"3528","Drosophila_emarginata","10.75889","-85.00917"
"3529","Drosophila_emarginata","10.75900","-85.00900"
"3530","Drosophila_emarginata","10.75889","-85.00917"
"3531","Drosophila_emarginata","10.75889","-85.00917"
"3532","Drosophila_emarginata"," 9.01500","-83.00400"
"3533","Drosophila_emarginata"," 9.01500","-83.00400"
"3534","Drosophila_emarginata"," 9.01600","-83.00400"
"3535","Drosophila_emarginata"," 9.01600","-83.00400"
"3536","Drosophila_emarginata","10.32700","-84.08000"
"3537","Drosophila_emarginata","10.32700","-84.08000"
"3538","Drosophila_emarginata","10.32700","-84.08000"
"3539","Drosophila_emarginata","10.32700","-84.08000"
"3540","Drosophila_emarginata","10.88000","-85.38900"
"3541","Drosophila_emarginata","10.88000","-85.38900"
"3542","Drosophila_emarginata","10.88000","-85.38900"
"3543","Drosophila_emarginata","10.88000","-85.38900"
"3544","Drosophila_emarginata","10.88000","-85.38900"
"3545","Drosophila_emarginata","10.88000","-85.38900"
"3546","Drosophila_emarginata","10.88000","-85.38900"
"3547","Drosophila_emarginata","10.88000","-85.38900"
"3548","Drosophila_emarginata","10.88000","-85.38900"
"3549","Drosophila_emarginata","10.88000","-85.38900"
"3550","Drosophila_emarginata","10.88000","-85.38900"
"3551","Drosophila_emarginata","10.88000","-85.38900"
"3552","Drosophila_emarginata","10.88000","-85.38900"
"3553","Drosophila_emarginata","10.88000","-85.38900"
"3554","Drosophila_emarginata","10.88000","-85.38900"
"3555","Drosophila_emarginata","10.88000","-85.38900"
"3556","Drosophila_emarginata","10.88000","-85.38900"
"3557","Drosophila_emarginata","10.88000","-85.38900"
"3558","Drosophila_emarginata","10.88000","-85.38900"
"3559","Drosophila_emarginata","10.88000","-85.38900"
"3560","Drosophila_emarginata","10.88000","-85.38900"
"3561","Drosophila_emarginata","10.88000","-85.38900"
"3562","Drosophila_emarginata","10.88000","-85.38900"
"3563","Drosophila_emarginata","10.88000","-85.38900"
"3564","Drosophila_emarginata","10.88000","-85.38900"
"3565","Drosophila_emarginata","10.88000","-85.38900"
"3566","Drosophila_emarginata","10.88000","-85.38900"
"3567","Drosophila_emarginata","10.88000","-85.38900"
"3568","Drosophila_emarginata","10.88000","-85.38900"
"3569","Drosophila_emarginata","10.88000","-85.38900"
"3570","Drosophila_emarginata","10.88000","-85.38900"
"3571","Drosophila_emarginata","10.88000","-85.38900"
"3572","Drosophila_emarginata","10.88000","-85.38900"
"3573","Drosophila_emarginata","10.88000","-85.38900"
"3574","Drosophila_emarginata","10.88000","-85.38900"
"3575","Drosophila_emarginata","10.88000","-85.38900"
"3576","Drosophila_emarginata","10.88000","-85.38900"
"3577","Drosophila_emarginata","10.88000","-85.38900"
"3578","Drosophila_emarginata","10.88000","-85.38900"
"3579","Drosophila_emarginata","10.88000","-85.38900"
"3580","Drosophila_emarginata","10.88000","-85.38900"
"3581","Drosophila_emarginata","10.88000","-85.38900"
"3582","Drosophila_emarginata","10.88000","-85.38900"
"3583","Drosophila_emarginata","10.88000","-85.38900"
"3584","Drosophila_emarginata","10.88000","-85.38900"
"3585","Drosophila_emarginata","10.88000","-85.38900"
"3586","Drosophila_emarginata","10.88000","-85.38900"
"3587","Drosophila_emarginata","10.88000","-85.38900"
"3588","Drosophila_emarginata","10.88000","-85.38900"
"3589","Drosophila_emarginata","10.88000","-85.38900"
"3590","Drosophila_emarginata","10.88000","-85.38900"
"3591","Drosophila_emarginata","10.88000","-85.38900"
"3592","Drosophila_emarginata","10.88000","-85.38900"
"3593","Drosophila_emarginata","10.88000","-85.38900"
"3594","Drosophila_emarginata","10.88000","-85.38900"
"3595","Drosophila_emarginata","10.88000","-85.38900"
"3596","Drosophila_emarginata","10.88000","-85.38900"
"3597","Drosophila_emarginata","10.88000","-85.38900"
"3598","Drosophila_emarginata","10.88000","-85.38900"
"3599","Drosophila_emarginata","10.88000","-85.38900"
